npp|nppg|occ|auteurpi|datepi|note|cso|dbpi|pbpi|uspi|ufpi|tfpi|phpi|blpi|efpi|dupi|evof
25-28-139-1-093C|28542-F8030-8-1T|1|106|2024-05-14||6A||2||0|||0|||
25-28-147-1-096C|28552-F0040-9-8T|1|106|2024-05-14||6A||2||0|||0|||
25-28-149-1-110C|28543-F9060-4-2T|1|106|2024-05-20||6A||2||0|||0|||
25-29-011-1-129C|29502-F6030-6-1T|1|106|2024-05-14||7||2||0|||0|||
25-29-016-1-134C|29502-F7030-8-1T|1|106|2024-05-20||6A||2||0|||0|||
25-2A-355-1-253C|2A510-F0101-2-0T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-2B-347-1-224C|2B519-F0051-2-5T|1|138|2024-04-03||4L|0|2|X|0|2||0||0|
25-2B-348-1-231C|2B519-F0011-4-7T|1|138|2024-04-03||8||2|||||0|||
25-2B-353-1-233C|2B519-F1041-5-8T|1|138|2024-04-03||4L|0|2|X|0|2||0||0|
25-2B-363-1-239C|2B519-F3081-8-6T|1|138|2024-04-03||6A||2||0|||0|||
25-2B-364-1-229C|2B519-F5011-5-7T|1|138|2024-04-03||1|0|2|X||2|0|0||U|
25-30-249-1-226C|30567-F8000-9-0T|1|138|2024-04-09||6A||2||0|||0|||
25-30-251-1-222C|30567-F9000-8-0T|1|138|2024-04-09||6A||2||0|||0|||
25-30-258-1-222C|30577-F1010-8-7T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-30-259-1-212C|30577-F2040-5-8T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-30-259-1-232C|30578-F0040-1-8T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-30-268-1-217C|30577-F4060-8-2T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-31-179-1-285C|31548-F1010-9-7T|1|138|2024-04-09||6A||2||0|||0|||
25-31-186-1-287C|31549-F3000-1-0T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-31-188-1-276C|31548-F4070-7-9T|1|138|2024-04-09||7||2||0|||0|||
25-31-191-1-271C|31548-F6010-6-7T|1|138|2024-04-09||6A||2||0|||0|||
25-31-192-1-273C|31548-F6020-7-4T|1|138|2024-04-09||6A||2||0|||0|||
25-32-160-1-259C|32538-F8000-0-0T|1|101|2024-03-22||6A||2||0|||0|||
25-32-175-1-264C|32548-F2000-3-0T|1|101|2024-03-22||6A||2||0|||0|||
25-32-178-1-270C|32548-F2030-5-1T|1|101|2024-03-22||6A||2||0|||0|||
25-32-182-1-259C|32548-F4060-2-2T|1|101|2024-03-22||6A||2||0|||0|||
25-33-126-1-232C|33536-F0050-8-5T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-33-128-1-219C|33536-F2040-4-8T|1|101|2024-03-22||6A||2||0|||0|||
25-33-138-1-234C|33537-F3090-0-3T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-33-144-1-233C|33537-F5080-0-6T|1|101|2024-03-22||6A||2||0|||0|||
25-33-147-1-233C|33537-F6070-0-9T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-33-147-1-241C|33537-F5090-3-3T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-34-236-1-250C|34568-F1070-4-9T|1|138|2024-04-09|<pb> |3|5|2|X||2|0|0||0|
25-34-245-1-240C|34568-F5040-2-8T|1|138|2024-04-09||6A||2||0|||0|||
25-34-247-1-234C|34568-F6060-1-2T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-34-248-1-237C|34568-F6060-2-2T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-35-063-1-131C|35523-F1070-1-9T|1|106|2024-05-20||6A||2||0|||0|||
25-35-076-1-138C|35523-F4090-5-3T|1|106|2024-05-20||6A||2||0|||0|||
25-36-151-1-156C|36544-F5060-8-2T|1|101|2024-04-02||6A||2||0|||0|||
25-36-156-1-143C|36544-F8040-4-8T|1|101|2024-04-02||1|0|2|X||2|0|0||0|
25-36-160-1-136C|36554-F0030-3-1T|1|101|2024-04-02||6A||2||0|||0|||
25-36-162-1-141C|36554-F0040-4-8T|1|101|2024-04-02||6A||2||0|||0|||
25-36-164-1-145C|36554-F0060-6-2T|1|101|2024-04-02||6A||2||0|||0|||
25-36-165-1-144C|36554-F1000-6-0T|1|101|2024-04-02||6A||2||0|||0|||
25-36-165-1-151C|36554-F0030-8-1T|1|101|2024-04-02||7||2||0|||0|||
25-36-170-1-162C|36555-F0070-1-9T|1|101|2024-04-02||6A||2||0|||0|||
25-37-138-1-149C|37544-F2040-4-8T|1|106|2024-05-20||6A||2||0|||0|||
25-37-144-1-151C|37544-F4000-6-0T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-37-150-1-142C|37544-F6070-3-9T|1|106|2024-05-20||1|0|1|X||2|0|0||0|
25-37-153-1-144C|37544-F7040-4-8T|1|106|2024-05-20||6A||2||0|||0|||
25-38-264-1-167C|38576-F8040-2-8T|1|169|2024-05-03||6A||2||0|||0|||
25-38-268-1-163C|38586-F0000-2-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-38-268-1-179C|38576-F8040-6-8T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-38-276-1-162C|38586-F2050-2-5T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-39-256-1-135C|39575-F9020-2-4T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-40-126-1-280C|40528-F5070-2-9T|1|101|2024-03-22||6A||2||0|||0|||
25-40-142-1-257C|40537-F2080-7-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-147-1-271C|40538-F2090-2-3T|1|101|2024-03-22||6A||2||0|||0|||
25-40-153-1-255C|40537-F6030-8-1T|1|101|2024-03-22||1|1|1|X||2|0|0||0|
25-41-139-1-115C|41543-F6010-4-7T|1|106|2024-05-20||1|0|1|X||1|0|0||0|
25-41-145-1-131C|41544-F6030-0-1T|1|106|2024-05-20||6A||2||0|||0|||
25-41-147-1-132C|41544-F6080-0-6T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-41-148-1-117C|41543-F8060-6-2T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-41-155-1-129C|41544-F9050-0-5T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-41-160-1-123C|41553-F1060-9-2T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-42-248-1-178C|42576-F2050-4-5T|1|169|2024-05-03||1|2|2|X||2|0|0||0|
25-43-228-1-183C|43566-F6000-4-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-43-236-1-188C|43566-F7090-6-3T|1|169|2024-05-03||6A||2||0|||0|||
25-43-245-1-184C|43576-F1000-6-0T|1|169|2024-05-03||6A||2||0|||0|||
25-45-153-1-109C|45553-F0090-4-3T|1|106|2024-05-20||6A||2||0|||0|||
25-45-155-1-114C|45553-F1000-6-0T|1|106|2024-05-20||6A||2||0|||0|||
25-45-156-1-110C|45553-F1070-4-9T|1|106|2024-05-20||7||2||0|||0|||
25-45-157-1-118C|45553-F1020-7-4T|1|106|2024-05-20|<pb resolu> |1|0|2|U||1|0|0||0|
25-45-175-1-111C|45553-F7030-7-1T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-45-178-1-117C|45553-F7060-9-2T|1|106|2024-05-20||6A||2||0|||0|||
25-45-183-1-118C|45554-F9000-0-0T|1|106|2024-05-20||6A||2||0|||0|||
25-46-183-1-218C|46547-F9000-0-0T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-46-187-1-232C|46547-F8080-4-6T|1|101|2024-03-22||1|1|1|X||2|0|0||0|
25-47-159-1-243C|47537-F9030-5-1T|1|101|2024-03-22||1|0|2|V||2|0|0||0|
25-47-166-1-239C|47547-F1080-4-6T|1|101|2024-03-22||6A||2||0|||0|||
25-48-221-1-205C|48566-F1070-9-9T|1|138|2024-04-05||6A||2||0|||0|||
25-48-231-1-215C|48567-F3070-3-9T|1|138|2024-04-05||6A||2||0|||0|||
25-48-242-1-218C|48567-F6070-5-9T|1|138|2024-04-05||8||2|||||0|||
25-49-105-1-139C|49533-F3050-8-5T|1|106|2024-05-20||6A||2||0|||0|||
25-49-107-1-154C|49534-F2060-3-2T|1|106|2024-05-20||6A||2||0|||0|||
25-50-075-1-087C|50521-F9070-9-9T|1|106|2024-05-20||6A||2||0|||0|||
25-51-186-1-069C|51562-F4080-5-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-51-188-1-072C|51562-F5010-6-7T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-51-204-1-064C|51572-F0070-5-9T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-52-220-1-069C|52572-F5000-9-0T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-52-223-1-086C|52573-F4020-4-4T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-52-240-1-091C|52573-F8080-7-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-53-097-1-118C|53533-F3020-1-4T|1|106|2024-05-20||6A||2||0|||0|||
25-53-102-1-116C|53533-F4090-1-3T|1|106|2024-05-20||6A||2||0|||0|||
25-54-238-1-053C|54582-F2000-6-0T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-54-239-1-046C|54582-F3000-4-0T|1|82|2024-05-14||6A||1||0|||0|||
25-54-240-1-045C|54582-F3040-3-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-54-243-1-049C|54582-F3090-5-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-54-246-1-063C|54582-F3040-9-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-54-253-1-050C|54582-F6080-6-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-54-256-1-049C|54582-F7080-6-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-55-216-1-030C|55571-F7070-6-9T|1|82|2024-05-14||6A||2||0|||0|||
25-55-216-1-053C|55572-F5040-3-8T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-55-220-1-036C|55571-F8030-9-1T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-56-043-1-138C|56513-F5000-2-0T|1|106|2024-05-21||1|0|2|X||1|0|0||0|
25-56-050-1-146C|56513-F6030-5-1T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-56-058-1-147C|56513-F8060-6-2T|1|106|2024-05-21||6A||2||0|||0|||
25-57-254-1-033C|57582-F8080-1-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-57-257-1-044C|57582-F8060-5-2T|1|82|2024-05-14||6A||2||0|||0|||
25-58-209-1-123C|58564-F6030-4-1T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-58-217-1-116C|58564-F9040-2-8T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-59-144-1-009C|59550-F8020-3-4T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-159-1-028C|59561-F0080-0-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-60-149-1-057C|60551-F4090-8-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-60-155-1-053C|60551-F7010-7-7T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-60-167-1-052C|60561-F0080-8-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-60-167-1-061C|60552-F9090-1-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-61-106-1-094C|61532-F8030-5-1T|1|106|2024-05-21||6A||2||0|||0|||
25-61-107-1-099C|61532-F8010-6-7T|1|106|2024-05-21|<pb resolu> |1|1|1|X||2|0|0||0|
25-61-118-1-092C|61542-F2010-5-7T|1|106|2024-05-21||6A||2||0|||0|||
25-62-126-1-027C|62550-F1000-7-0T|1|82|2024-05-14||3|T|2|X||2|0|0||0|
25-62-129-1-025C|62550-F2010-6-7T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-62-131-1-028C|62550-F2040-7-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-62-132-1-018C|62550-F3070-4-9T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-63-218-1-183C|63566-F3000-3-0T|1|169|2024-05-03||6A||2||0|||0|||
25-64-129-1-292C|64528-F5040-6-8T|1|101|2024-03-22|fougères|6H||2||0|||0|||
25-64-135-1-283C|64528-F8010-4-7T|1|101|2024-03-22||6A||2||0|||0|||
25-64-135-1-295C|64528-F6090-8-3T|1|101|2024-03-22||6A||2||0|||0|||
25-64-138-1-297C|64528-F7060-9-2T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-64-153-1-290C|64538-F2080-8-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-65-169-1-294C|65539-F7020-1-4T|1|101|2024-03-22||8||2|||||0|||
25-66-223-1-287C|66559-F4010-4-7T|1|138|2024-04-09|<pb> |3|5|2|X||2|0|0||0|
25-66-231-1-284C|66559-F6080-4-6T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-67-274-1-040C|67592-F4010-5-7T|1|82|2024-05-14||1|0|1|V||1|0|0||0|
25-67-275-1-053C|67592-F3010-9-7T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-68-275-1-066C|68593-F1080-3-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-68-276-1-070C|68593-F1070-4-9T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-68-276-1-077C|68593-F1000-7-0T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-69-237-1-152C|69575-F1080-5-6T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-69-238-1-149C|69575-F2040-4-8T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-70-249-1-088C|70583-F1080-7-6T|1|169|2024-05-03||6A||2||0|||0|||
25-70-249-1-096C|70584-F1000-0-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-70-258-1-077C|70583-F5060-5-2T|1|169|2024-05-03|coupe récente|1|0|2|X||2|0|0||0|
25-71-224-1-144C|71565-F8070-1-9T|1|169|2024-05-06||1|H|2|X||1|0|0||0|
25-71-233-1-148C|71575-F1000-4-0T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-71-234-1-125C|71574-F3060-7-2T|1|169|2024-05-06||6A||2||0|||0|||
25-72-111-1-125C|72533-F6070-4-9T|1|106|2024-05-21||6A||2||0|||0|||
25-72-112-1-126C|72533-F6090-5-3T|1|106|2024-05-21||6A||2||0|||0|||
25-72-120-1-122C|72533-F9070-4-9T|1|106|2024-05-21||7||2||0|||0|||
25-72-124-1-120C|72543-F1010-4-7T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-72-126-1-127C|72543-F1000-7-0T|1|106|2024-05-21||6A||2||0|||0|||
25-73-288-1-145C|73585-F7080-8-6T|1|169|2024-05-06||6A||2||0|||0|||
25-73-305-1-158C|73596-F1060-4-2T|1|169|2024-05-06||6H||2||0|||0|||
25-74-273-1-147C|74585-F3010-7-7T|1|169|2024-05-06||6A||2||0|||0|||
25-74-282-1-149C|74585-F5060-9-2T|1|169|2024-05-06||6H||2||0|||0|||
25-74-290-1-136C|74585-F9030-6-1T|1|169|2024-05-06||6H||2||0|||0|||
25-76-109-1-059C|76541-F2070-4-9T|1|106|2024-05-21||6A||2||0|||0|||
25-76-109-1-066C|76541-F2000-7-0T|1|106|2024-05-21||6A||2||0|||0|||
25-76-120-1-049C|76541-F7000-3-0T|1|106|2024-05-21||6A||2||0|||0|||
25-77-165-1-086C|77552-F6080-8-6T|1|106|2024-05-21||6A||2||0|||0|||
25-77-172-1-066C|77562-F0090-3-3T|1|106|2024-05-21||6A||2||0|||0|||
25-78-148-1-074C|78552-F2090-3-3T|1|240|2024-05-13||1|0|2|X||2|0|0||0|
25-79-112-1-159C|79534-F3060-5-2T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-79-117-1-173C|79534-F3070-9-9T|1|101|2024-03-22||7||2||0|||0|||
25-80-134-1-038C|80551-F2030-1-1T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-80-136-1-035C|80551-F3020-0-4T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-80-143-1-037C|80551-F5010-1-7T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-80-162-1-035C|80561-F1000-3-0T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-81-199-1-241C|81557-F1050-8-5T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-81-203-1-251C|81558-F1070-1-9T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-81-211-1-240C|81557-F5020-9-4T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-81-214-1-240C|81557-F6010-9-7T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-81-223-1-251C|81558-F7070-3-9T|1|138|2024-04-08||1|2|2|X||2|0|0||0|
25-82-183-1-249C|82547-F5090-9-3T|1|101|2024-03-22||1|0|2|V||2|0|0||0|
25-83-309-1-223C|83588-F6030-4-1T|1|138|2024-04-09||3|0|2|U||2|0|0||0|
25-83-310-1-214C|83588-F7050-1-5T|1|138|2024-04-09||6H||2||0|||0|||
25-83-311-1-215C|83588-F7070-1-9T|1|138|2024-04-09||6H||2||0|||0|||
25-83-313-1-211C|83588-F8070-0-9T|1|138|2024-04-09||4L|0|2|X|0|2||0||0|
25-84-269-1-214C|84577-F5020-7-4T|1|138|2024-04-03||6A||2||0|||0|||
25-84-277-1-211C|84577-F7090-7-3T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-84-280-1-209C|84577-F9000-7-0T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-84-281-1-216C|84577-F8060-9-2T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-84-282-1-219C|84578-F8060-0-2T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-84-286-1-213C|84587-F0040-8-8T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-85-081-1-174C|85524-F2080-6-6T|1|106|2024-05-21|<pb resolu> |3|5|2|X||1|0|0||0|
25-85-087-1-171C|85524-F4090-6-3T|1|106|2024-05-21||6A||2||0|||0|||
25-85-093-1-175C|85524-F6030-8-1T|1|106|2024-05-21||6A||2||0|||0|||
25-86-130-1-160C|86534-F8090-7-3T|1|101|2024-04-02||6A||2||0|||0|||
25-86-132-1-155C|86544-F0000-6-0T|1|101|2024-04-02||7||2||0|||0|||
25-86-134-1-156C|86544-F0050-6-5T|1|101|2024-04-02||1|0|2|X||2|0|0||0|
25-86-148-1-159C|86544-F4040-8-8T|1|101|2024-04-02||1|1|1|X||2|0|0||0|
25-86-151-1-176C|86545-F3060-4-2T|1|101|2024-04-02||6A||2||0|||0|||
25-87-158-1-169C|87545-F6040-2-8T|1|101|2024-04-17||6H||2||0|||0|||
25-87-169-1-193C|87546-F7030-1-1T|1|101|2024-04-17||1|7|2|X||2|0|0||0|
25-88-250-1-074C|88583-F3050-3-5T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-88-267-1-053C|88592-F0070-8-9T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-88-267-1-063C|88583-F9070-1-9T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-88-270-1-074C|88583-F9050-5-5T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-89-187-1-090C|89563-F3000-2-0T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-89-188-1-110C|89563-F1030-8-1T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-89-189-1-092C|89563-F3040-2-8T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-89-198-1-108C|89563-F4050-8-5T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-89-208-1-112C|89564-F7010-0-7T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-94-160-1-081C|94552-F5080-6-6T|1|240|2024-05-13||6A||2||0|||0|||
20-21-215-1-111C|20-21-0686-0411T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
20-21-248-1-105C|20-21-0791-0426T|1|169|2024-05-03||6A||2||0|||0|||
20-58-206-1-140C|20-58-0630-0489T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-01-246-1-154C|01575-F4030-7-1T|1|169|2024-05-02||6A||2||0|||0|||
25-01-252-1-134C|01575-F8010-1-7T|1|169|2024-05-02||6A||2||0|||0|||
25-01-256-1-150C|01575-F7070-6-9T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-01-257-1-150C|01575-F8000-7-0T|1|169|2024-05-02||6A||2||0|||0|||
25-01-258-1-139C|01575-F9040-3-8T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-02-174-1-044C|02561-F3070-6-9T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-02-176-1-047C|02561-F4000-8-0T|1|82|2024-05-14||5|0|2|X||2|0|0||0|
25-02-179-1-030C|02561-F6060-3-2T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-02-179-1-057C|02562-F3090-1-3T|1|82|2024-05-14||7||2||0|||0|||
25-02-180-1-060C|02562-F3090-2-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-03-214-1-161C|03565-F4000-6-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-04-290-1-208C|04587-F2010-7-7T|1|138|2024-03-26||6A||2||0|||0|||
25-04-295-1-193C|04587-F5010-3-7T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-299-1-205C|04587-F5010-7-7T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-300-1-205C|04587-F5040-7-8T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-301-1-209C|04587-F5030-9-1T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-303-1-203C|04587-F6050-7-5T|1|138|2024-03-26||6A||2||0|||0|||
25-04-303-1-216C|04588-F5020-1-4T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-308-1-201C|04587-F8020-7-4T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-317-1-205C|04597-F0050-9-5T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-05-281-1-199C|05587-F0030-4-1T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-05-306-1-182C|05587-F9050-1-5T|1|138|2024-03-27||6H||2||0|||0|||
25-06-336-1-201C|06598-F6060-0-2T|1|138|2024-03-27||1|0|2|X||2|0|0||U|
25-07-242-1-201C|07567-F8040-0-8T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-07-244-1-198C|07567-F9030-0-1T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-07-249-1-189C|07576-F1070-7-9T|1|138|2024-03-27||6A||2||0|||0|||
25-07-249-1-202C|07577-F0040-1-8T|1|138|2024-03-27||4L|0|2|X|0|2||0||0|
25-07-252-1-182C|07576-F3030-6-1T|1|138|2024-03-27||1|2|2|X||2|0|0||0|
25-07-256-1-197C|07577-F3000-1-0T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-08-195-1-020C|08571-F2040-1-8T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-08-206-1-028C|08571-F4090-5-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-09-197-1-271C|09548-F7090-7-3T|1|138|2024-03-27||6A||2||0|||0|||
25-09-197-1-287C|09549-F6030-2-1T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-09-202-1-289C|09549-F7060-3-2T|1|138|2024-03-27||6H||2||0|||0|||
25-09-209-1-285C|09559-F0010-2-7T|1|138|2024-03-27||1|0|1|X||2|0|0||0|
25-10-195-1-086C|10563-F5080-1-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-10-207-1-071C|10572-F0090-8-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-11-217-1-265C|11558-F4050-7-5T|1|138|2024-04-03||7||2||0|||0|||
25-11-223-1-283C|11559-F4050-3-5T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-11-228-1-267C|11558-F7060-9-2T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-11-232-1-274C|11559-F8010-1-7T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-11-232-1-275C|11559-F8000-2-0T|1|138|2024-04-03||3|0|2|X||2|0|0||0|
25-11-233-1-265C|11558-F9030-9-1T|1|138|2024-04-03||7||2||0|||0|||
25-12-213-1-210C|12557-F8080-0-6T|1|138|2024-04-08|<pb> |6A||2||0|||0|||
25-12-215-1-208C|12557-F9060-0-2T|1|138|2024-04-08||6A||2||0|||0|||
25-12-218-1-221C|12557-F9020-4-4T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-218-1-232C|12557-F8010-7-7T|1|138|2024-04-08||6A||2||0|||0|||
25-12-223-1-223C|12567-F0050-5-5T|1|138|2024-04-08||6A||2||0|||0|||
25-12-227-1-232C|12567-F0080-8-6T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-228-1-235C|12567-F0080-9-6T|1|138|2024-04-08||6A||2||0|||0|||
25-12-230-1-227C|12567-F2020-7-4T|1|138|2024-04-08||3|0|2|X||2|0|0||0|
25-13-275-1-236C|13578-F4080-4-6T|1|138|2024-04-08||6A||2||0|||0|||
25-13-282-1-226C|13578-F7090-2-3T|1|138|2024-04-08||3|5|2|X||2|0|0||0|
25-13-293-1-225C|13588-F1030-3-1T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-13-297-1-225C|13588-F2050-3-5T|1|138|2024-04-08||6A||2||0|||0|||
25-14-082-1-082C|14531-F2030-9-1T|1|106|2024-05-14||6A||1||0|||0|||
25-14-087-1-081C|14531-F3090-9-3T|1|106|2024-05-14||6A||2||0|||0|||
25-14-109-1-089C|14532-F9070-3-9T|1|106|2024-05-14||6A||2||0|||0|||
25-15-195-1-199C|15556-F4050-5-5T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-15-198-1-205C|15556-F4080-7-6T|1|169|2024-05-03||6A||2||0|||0|||
25-15-207-1-208C|15556-F7020-9-4T|1|169|2024-05-03||6A||2||0|||0|||
25-16-135-1-211C|16536-F5030-3-1T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-16-146-1-190C|16545-F0070-7-9T|1|101|2024-03-22||1|1|1|X||2|0|0||0|
25-17-112-1-206C|17525-F8090-9-3T|1|101|2024-03-22||6A||2||0|||0|||
25-17-119-1-208C|17536-F0080-0-6T|1|101|2024-03-22||6A||2||0|||0|||
25-17-130-1-216C|17536-F3030-4-1T|1|101|2024-03-22||6A||2||0|||0|||
25-17-138-1-220C|17536-F5030-6-1T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-18-171-1-127C|18554-F4050-1-5T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-18-176-1-134C|18554-F5030-4-1T|1|101|2024-03-22||6A||2||0|||0|||
25-18-184-1-118C|18554-F9030-0-1T|1|101|2024-03-22||9||2|||||0|||
25-18-185-1-132C|18554-F8020-4-4T|1|101|2024-03-22||6A||2||0|||0|||
25-18-185-1-136C|18554-F7080-5-6T|1|101|2024-03-22||6A||2||0|||0|||
25-18-185-1-151C|18555-F6030-0-1T|1|101|2024-03-22||6A||2||0|||0|||
25-18-187-1-128C|18554-F9020-3-4T|1|101|2024-03-22||6A||2||0|||0|||
25-18-191-1-134C|18554-F9080-5-6T|1|101|2024-03-22||6A||2||0|||0|||
25-19-187-1-199C|19556-F2010-4-7T|1|101|2024-04-22||1|0|2|X||2|0|0||0|
25-21-217-1-091C|21573-F1090-5-3T|1|169|2024-05-03||6A||2||0|||0|||
