campagne;idp;dep;csa;utip;bois;tform;gest;dist;iti;pentexp;portance;asperite;pro_psg;u_ex_ap_uicn;expl;st_x;st_y;visite;passage
2018;1345952;33;1;X;1;2;2;2;1;0;1;0;1;1;1;384027.55728746444;6416516.003267224;1;1
2018;1345964;91;1;X;1;2;2;NULL;0;0;1;0;2;0;0;647302.4842485895;6835999.099587457;1;1
2018;1345967;39;1;X;1;2;2;3;1;1;1;1;4;0;3;917597.2742241682;6657824.102236661;1;1
2018;1345995;19;1;X;1;2;0;2;2;1;1;0;2;2;3;628565.9979235389;6508403.2472403385;1;1
2018;1345998;38;1;X;1;2;2;NULL;0;0;1;0;4;0;0;850321.1510603721;6502530.325242811;1;1
2018;1346002;64;1;X;1;2;0;2;1;1;1;0;2;0;2;416612.43200981733;6248418.269851042;1;1
2018;1346013;8;1;X;1;2;2;NULL;0;3;1;0;4;2;3;824442.9567435003;6982414.478224534;1;1
2018;1346031;41;1;X;1;2;0;NULL;0;0;1;0;2;2;0;589081.705934084;6685589.839400576;1;1
2018;1346032;91;1;X;1;2;2;1;1;0;1;0;2;0;1;631079.0092149666;6808153.043237614;1;1
2018;1346033;71;1;X;1;2;2;2;1;0;1;0;2;0;1;815461.9610538504;6632718.596693576;1;1
2018;1346038;52;1;X;1;2;2;2;1;0;1;0;4;2;1;878762.2353621316;6790061.896824844;1;1
2018;1346041;19;1;X;1;2;2;NULL;0;0;1;0;1;0;0;646247.3424987537;6472287.256761004;1;1
2018;1346045;83;1;X;1;2;0;NULL;0;2;1;1;4;0;3;986133.1067420476;6263596.250611474;1;1
2018;1346063;10;1;X;1;2;1;2;1;0;1;0;2;0;1;753126.9331790875;6823113.03030641;1;1
2018;1346100;89;1;X;1;2;2;NULL;0;0;1;0;2;2;0;720405.9001595343;6735449.19867046;1;1
2018;1346111;89;1;X;1;2;2;3;1;0;1;0;1;0;2;762508.866502342;6751081.248755815;1;1
2018;1346160;73;1;X;1;2;0;NULL;0;4;NULL;NULL;2;0;3;959870.2479877074;6461625.325485824;1;1
2018;1346167;54;1;X;1;2;2;NULL;0;0;1;0;1;0;0;993022.7219393386;6829050.6187585285;1;1
2018;1346174;4;1;X;1;2;1;NULL;0;2;1;0;2;1;3;982568.8325620985;6313574.381069918;1;1
2018;1346178;88;1;X;1;2;2;1;1;0;1;0;3;0;1;950759.965482067;6795438.393364534;1;1
2018;1346201;81;1;X;1;2;2;2;1;3;1;0;2;0;3;644906.5376360734;6312452.635487448;1;1
2018;1346207;57;1;X;1;2;0;2;1;1;1;0;2;1;2;923589.9508578324;6889613.186184476;1;1
2018;1346222;12;3;X;1;2;0;2;1;1;1;0;2;1;2;722837.9943943121;6313794.657880729;1;1
2018;1346231;83;1;X;1;2;0;1;2;0;1;0;2;0;3;950122.7117219735;6257913.169299978;1;1
2018;1346236;24;1;X;1;2;2;NULL;0;1;1;0;2;0;1;560081.5793347202;6443034.842025057;1;1
2018;1346237;18;1;X;1;2;2;NULL;0;0;1;0;1;0;0;667571.492751696;6631972.514776631;1;1
2018;1346239;23;1;X;1;2;0;NULL;0;3;1;0;2;0;3;659024.183961017;6566098.126761133;1;1
2018;1346242;88;1;X;1;2;2;NULL;0;0;1;1;4;0;0;936563.6657598686;6771577.20835651;1;1
2018;1346264;46;1;X;1;2;0;NULL;0;1;1;0;2;0;1;583991.0344203035;6434842.996197855;1;1
2018;1346267;88;1;X;1;2;2;NULL;0;3;1;0;4;1;3;1008820.432297895;6806928.03854813;1;1
2018;1346271;43;1;X;1;2;0;1;1;2;1;0;2;2;3;747842.8773934667;6435463.932852797;1;1
2018;1346305;34;1;X;1;2;2;NULL;0;0;1;0;2;1;0;670609.3677923309;6280269.938067002;1;1
2018;1346306;11;1;X;1;2;1;NULL;0;2;1;0;1;2;3;654040.3430257948;6210484.541548289;1;1
2018;1346329;41;1;X;1;2;2;NULL;0;0;1;0;1;0;0;630073.4333426992;6688244.586511918;1;1
2018;1346337;38;1;X;1;2;2;2;1;3;1;1;2;0;3;889922.7592975304;6460229.0240249215;1;1
2018;1346347;81;1;X;1;2;0;NULL;0;2;1;0;2;0;3;621150.1908739337;6338625.378558429;1;1
2018;1346348;6;1;X;1;2;0;4;2;4;NULL;NULL;4;1;3;1004406.1950407125;6297402.3244937835;1;1
2018;1346353;88;1;X;1;2;2;1;1;0;1;0;4;2;1;904639.6106470078;6777847.785997592;1;1
2018;1346372;3;1;X;1;2;2;NULL;0;0;1;0;1;0;0;713076.5379019124;6577632.698627738;1;1
2018;1346382;27;1;X;1;2;1;NULL;0;0;1;0;1;0;0;551950.762989663;6906753.7232433325;1;1
2018;1346405;77;1;X;1;2;1;NULL;0;0;1;0;2;0;0;695555.7920717951;6869572.2302056495;1;1
2018;1346414;31;1;X;1;2;2;1;1;0;1;0;3;0;1;554755.3800020609;6283237.054097551;1;1
2018;1346421;77;5;X;1;2;NULL;NULL;0;0;1;0;2;0;0;718109.4733925567;6818412.859907635;1;1
2018;1346431;18;1;X;1;2;2;NULL;0;0;1;0;1;0;0;653633.8830368976;6638085.007698921;1;1
2018;1346434;60;1;X;1;2;2;NULL;0;0;1;0;1;0;0;634283.6648067284;6952041.431343207;1;1
2018;1346437;15;1;X;1;2;1;1;1;2;1;0;2;1;3;663927.5746737482;6436171.965102354;1;1
2018;1346439;45;1;X;1;2;2;NULL;0;0;1;0;3;2;0;658588.3110006098;6751959.354683485;1;1
2018;1346457;83;1;X;1;2;0;NULL;0;2;1;0;3;2;3;963934.3898807066;6237815.816461232;1;1
2018;1346461;45;1;X;1;2;2;NULL;0;0;1;0;2;2;0;650460.1198963702;6736038.863135813;1;1
2018;1346472;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;622197.1621977475;6702300.25987267;1;1
2018;1346481;27;1;X;1;2;1;NULL;0;0;1;0;1;3;0;599803.341225027;6892363.035072775;1;1
2018;1346484;41;1;X;1;2;2;NULL;0;0;1;0;2;2;0;606310.2807401309;6714424.576512408;1;1
2018;1346510;3;1;X;1;2;2;NULL;0;0;1;0;3;0;0;681239.7411026965;6593888.02261469;1;1
2018;1346513;74;1;X;1;2;1;2;1;3;1;0;2;0;3;972928.6356802825;6585404.7971151;1;1
2018;1346518;67;1;X;1;2;2;NULL;0;0;1;0;3;0;0;1061269.8381286655;6862436.059899478;1;1
2018;1346526;81;1;X;1;2;0;NULL;0;0;1;0;2;0;0;633103.7882362966;6334529.276957787;1;1
2018;1346529;70;1;X;1;2;2;1;1;0;1;0;4;0;1;912048.9746170804;6709832.451035568;1;1
2018;1346539;58;1;X;1;2;2;NULL;0;0;1;0;1;1;0;773718.6458131371;6659053.630435206;1;1
2018;1346561;91;1;X;1;2;1;NULL;0;0;1;0;2;1;0;653180.8012597072;6821958.571884911;1;1
2018;1346576;38;1;X;1;2;0;1;2;3;1;0;2;1;3;885823.9079322414;6448275.31357996;1;1
2018;1346591;38;1;X;1;2;0;NULL;0;3;1;0;2;0;3;927919.0971926079;6463898.948755141;1;1
2018;1346593;54;1;X;1;2;2;2;1;0;1;0;2;0;1;961011.3916910758;6825330.134998225;1;1
2018;1346595;73;1;X;1;2;1;3;2;3;1;1;2;0;3;973856.237595011;6461504.791535533;1;1
2018;1346605;24;1;X;1;2;0;NULL;0;0;1;0;2;0;0;482291.43213783373;6459665.316110086;1;1
2018;1346607;31;1;X;1;2;2;1;1;1;1;0;2;0;2;524291.0535617261;6223553.9935433045;1;1
2018;1346631;71;1;X;1;2;2;NULL;0;0;1;0;2;1;0;789756.1655764583;6664912.662461077;1;1
2018;1346652;71;1;X;1;2;2;NULL;0;2;1;0;2;0;3;831004.8381096194;6580628.352328231;1;1
2018;1346666;77;1;X;1;1;2;NULL;0;0;1;0;3;3;0;679145.4431589294;6819741.268611653;1;1
2018;1346680;13;1;X;1;2;0;NULL;0;2;1;0;4;0;3;894443.6187978059;6288359.771049607;1;1
2018;1346693;81;1;X;1;2;2;NULL;0;1;1;0;1;0;1;650447.3095933604;6258462.4979209835;1;1
2018;1346695;73;1;X;1;2;0;1;2;2;1;1;2;3;3;926385.5064220773;6517863.775051442;1;1
2018;1346703;29;1;X;1;2;2;NULL;0;0;1;0;1;0;0;203758.95604631281;6857634.120847555;1;1
2018;1346712;88;1;X;1;2;2;NULL;0;2;1;0;4;0;3;1002928.8183480545;6818971.279072732;1;1
2018;1346719;88;1;X;1;2;2;NULL;0;0;1;0;4;0;0;954670.697687574;6785411.385683923;1;1
2018;1346727;52;1;X;1;2;2;3;1;1;1;0;4;2;3;840739.1974530938;6784391.675634743;1;1
2018;1346743;28;1;X;1;2;1;1;1;0;1;0;1;2;1;598951.5276194401;6790433.722095204;1;1
2018;1346746;77;1;X;1;2;2;1;1;0;1;0;1;0;1;713661.8710155174;6883411.026465908;1;1
2018;1346748;5;1;X;1;2;1;2;2;1;1;1;4;1;3;1001361.3580398767;6407318.016874271;1;1
2018;1346766;76;1;X;1;2;1;1;1;0;0;0;3;3;2;552116.797199004;6926740.971831437;1;1
2018;1346772;41;1;X;1;2;2;2;1;0;1;0;1;2;1;598450.3113004526;6730478.9598603835;1;1
2018;1346776;58;1;X;1;2;2;1;1;0;1;0;1;3;1;777647.3779574779;6651026.414556155;1;1
2018;1346789;19;1;X;1;2;1;NULL;0;0;1;0;2;1;0;616276.5604867609;6472538.254326641;1;1
2018;1346805;25;1;X;1;2;2;NULL;0;0;1;0;4;0;0;949983.823391546;6705508.721896655;1;1
2018;1346817;40;1;X;1;2;2;1;1;0;2;0;1;0;1;359299.8941094556;6324809.085009548;1;1
2018;1346818;76;1;X;1;2;2;1;1;0;1;0;3;0;1;576385.0408825326;6960520.965772038;1;1
2018;1346819;35;1;X;1;2;2;NULL;0;0;1;0;4;0;0;395003.4821123034;6780130.1680230405;1;1
2018;1346867;86;1;X;1;2;2;NULL;0;0;1;0;1;0;0;521796.3854933994;6645180.829226829;1;1
2018;1346876;22;1;X;1;2;0;NULL;0;0;2;0;1;0;0;237428.76464057853;6819387.375851438;1;1
2018;1346895;86;1;X;1;2;2;1;1;0;1;0;1;0;1;511804.9032918115;6645263.718165015;1;1
2018;1346914;58;1;X;1;2;2;2;1;0;1;0;2;1;1;777817.1259619441;6671009.6135229375;1;1
2018;1346935;24;1;X;1;2;2;NULL;0;0;1;0;2;0;0;506052.5413738448;6433492.898455872;1;1
2018;1346936;33;1;X;1;2;1;NULL;0;1;1;0;2;0;1;465927.5862220222;6413843.660410939;1;1
2018;1346939;84;1;X;1;2;0;3;1;3;1;1;2;1;3;898713.1347348583;6320290.018523442;1;1
2018;1346941;8;1;X;1;2;2;NULL;0;1;1;0;3;2;1;816498.8685036435;6988479.444488965;1;1
2018;1346982;61;1;X;1;2;2;1;1;0;1;0;3;1;1;483383.762456279;6833366.803870066;1;1
2018;1347001;73;1;X;1;2;2;NULL;0;4;NULL;NULL;2;0;3;956184.5991031013;6497624.67884549;1;1
2018;1347003;64;1;X;1;2;1;2;1;1;1;0;2;0;2;400564.97040710616;6240558.818751013;1;1
2018;1347006;34;1;X;1;2;1;NULL;0;1;1;0;2;0;1;734554.6229446466;6281728.776068556;1;1
2018;1347012;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;622381.3745669787;6724282.8884705;1;1
2018;1347016;31;1;X;1;2;2;1;1;0;1;0;1;0;1;554489.350383115;6251272.995899692;1;1
2018;1347022;34;1;X;1;2;1;NULL;0;0;1;0;2;0;0;716540.9046411393;6277885.161204261;1;1
2018;1347023;11;1;X;1;2;0;NULL;0;3;1;0;2;2;3;645865.4745717653;6188577.605098266;1;1
2018;1347038;52;1;X;1;2;2;1;1;0;1;0;1;3;1;846478.3863892416;6754363.040844845;1;1
2018;1347042;4;1;X;1;2;1;2;1;3;1;0;2;0;3;947038.6396225465;6363830.1924502505;1;1
2018;1347043;52;1;X;1;2;2;NULL;0;0;1;0;1;2;0;824682.9137482373;6776534.182762286;1;1
2018;1347046;27;1;X;1;2;0;2;1;0;1;0;2;0;1;607998.6647821052;6916280.958251334;1;1
2018;1347050;90;1;X;1;2;2;NULL;0;0;1;0;4;0;0;998065.9306473999;6719082.844727777;1;1
2018;1347052;42;1;X;1;2;2;1;1;1;1;0;2;1;2;814117.368465258;6474864.088489392;1;1
2018;1347060;53;1;X;1;2;1;NULL;0;3;1;0;2;1;3;431288.988777852;6817806.786509518;1;1
2018;1347083;25;1;X;1;2;0;1;2;4;NULL;NULL;4;2;3;983887.0304465068;6697221.826624797;1;1
2018;1347108;46;1;X;1;2;2;2;1;2;2;0;2;1;3;603486.6540404166;6376735.553584656;1;1
2018;1347109;21;1;X;1;2;2;2;1;0;1;0;4;1;1;826561.9531338405;6762527.720579168;1;1
2018;1347113;57;1;X;1;2;0;NULL;0;3;1;0;2;0;3;929741.1590171059;6907549.567817723;1;1
2018;1347136;74;1;X;1;2;0;2;2;4;NULL;NULL;2;2;3;964470.077931477;6531523.3112891065;1;1
2018;1347138;9;1;X;1;2;0;1;1;1;1;0;2;0;2;572269.1767182112;6227150.70366899;1;1
2018;1347151;52;1;X;1;2;2;1;1;0;1;0;4;0;1;857137.9139702058;6832219.939824908;1;1
2018;1347156;24;1;X;1;2;2;1;1;0;1;0;2;0;1;512096.26100360067;6439437.112648672;1;1
2018;1347164;66;1;X;1;2;0;3;2;4;NULL;NULL;3;3;3;661577.9753074069;6156481.949372501;1;1
2018;1347191;3;1;X;1;2;1;1;1;2;1;1;2;2;3;696939.2812655163;6559783.986380984;1;1
2018;1347198;38;1;X;1;2;0;2;2;1;1;0;2;2;3;876450.1517272671;6520290.995705171;1;1
2018;1347200;72;1;X;1;2;0;NULL;0;0;1;0;2;0;0;496563.50590152957;6735323.503712974;1;1
2018;1347208;9;1;X;1;2;1;2;2;2;1;2;3;2;3;621793.5647449837;6176792.602734213;1;1
2018;1347216;8;1;X;1;2;2;NULL;0;0;1;0;1;2;0;824511.3620296639;6990409.891064994;1;1
2018;1347227;22;1;X;1;2;1;NULL;0;3;1;1;2;0;3;217749.311799147;6857521.450063297;1;1
2018;1347247;74;1;X;1;2;0;1;2;0;1;0;2;0;3;960715.2840443507;6559531.895203032;1;1
2018;1347249;21;1;X;1;2;1;NULL;0;0;1;0;4;3;0;834504.6578338322;6756464.040506203;1;1
2018;1347253;88;1;X;1;2;2;NULL;0;0;1;0;2;0;0;986888.6590497848;6813114.07904773;1;1
2018;1347279;22;1;X;1;2;2;NULL;0;0;1;0;2;0;0;251337.70999929955;6809281.584663629;1;1
2018;1347283;15;1;X;1;2;1;1;1;3;1;1;2;0;3;651620.901842698;6398310.992994395;1;1
2018;1347308;27;1;X;1;2;1;1;1;0;1;0;2;0;1;527949.5283866087;6904954.179626385;1;1
2018;1347318;52;1;X;1;2;2;NULL;0;0;1;0;3;3;0;848613.5756194193;6770333.737258381;1;1
2018;1347323;55;1;X;1;2;2;1;1;0;1;0;4;1;1;905481.8185124337;6875777.411217069;1;1
2018;1347330;51;1;X;1;2;1;1;1;0;1;0;4;1;1;763713.2917544814;6892980.666417752;1;1
2018;1347363;63;1;X;1;2;1;1;1;1;1;0;1;0;2;672709.0454204425;6530013.800647215;1;1
2018;1347370;87;1;X;1;2;2;NULL;0;0;1;0;1;0;0;540948.457709067;6545103.04640706;1;1
2018;1347376;49;1;X;1;2;2;NULL;0;0;1;0;2;1;0;452185.6265160445;6685726.286001796;1;1
2018;1347377;24;1;X;1;2;1;NULL;0;1;1;0;2;0;1;516374.10245778004;6473370.298516955;1;1
2018;1347382;88;1;X;1;2;2;NULL;0;1;1;0;1;0;1;980823.9621673977;6805171.834901809;1;1
2018;1347391;83;3;X;1;2;0;NULL;0;0;1;0;2;0;0;956270.7150000122;6275841.055561889;1;1
2018;1347397;55;1;X;1;2;2;NULL;0;0;1;0;2;0;0;861254.8972465901;6846175.801204693;1;1
2018;1347405;31;1;X;1;2;2;2;1;3;1;1;4;0;3;530168.0556179623;6209520.484441354;1;1
2018;1347409;40;1;X;1;2;2;1;1;0;1;0;1;1;1;389529.7199014653;6356529.253791004;1;1
2018;1347440;88;1;X;1;2;2;NULL;0;3;1;0;3;2;3;992936.1472087799;6819057.819496249;1;1
2018;1347454;80;1;X;1;2;2;NULL;0;0;1;0;3;1;0;618828.6562119689;7016138.876337085;1;1
2018;1347458;13;1;X;1;2;0;1;1;2;2;0;4;2;3;846565.4736914405;6296760.940654751;1;1
2018;1347471;2;1;X;1;2;2;1;1;1;1;0;1;0;2;715880.1366770774;6909377.224241338;1;1
2018;1347473;45;1;X;1;2;2;NULL;0;0;1;0;2;0;0;668580.7039585665;6751875.217449019;1;1
2018;1347497;21;1;X;1;2;2;NULL;0;0;1;0;1;2;0;832369.5881145226;6740493.48736651;1;1
2018;1347515;38;1;X;1;2;2;2;1;4;NULL;NULL;4;0;3;915450.4032625299;6408058.881446097;1;1
2018;1347520;17;1;X;1;2;0;NULL;0;0;1;0;2;0;0;408676.401321538;6498238.096646504;1;1
2018;1347531;3;1;X;1;2;2;NULL;0;0;1;0;1;0;0;683271.6220982337;6597867.644453799;1;1
2018;1347558;24;1;X;1;2;0;NULL;0;1;2;1;2;3;1;559765.511501906;6405073.247353701;1;1
2018;1347560;83;3;X;1;2;0;3;2;1;1;1;3;2;3;960007.9168317178;6245840.9552013185;1;1
2018;1347571;26;1;X;1;2;0;1;1;1;1;0;2;0;2;849979.6424096719;6462569.131921667;1;1
2018;1347582;36;1;X;1;2;1;NULL;0;0;1;0;2;2;0;569605.7320948978;6626797.324202778;1;1
2018;1347602;23;1;X;1;2;0;NULL;0;0;1;0;2;3;0;593284.429675873;6590628.777211421;1;1
2018;1347604;57;1;X;1;2;2;NULL;0;2;1;0;1;1;3;1037547.520764808;6892624.330438649;1;1
2018;1347613;32;5;X;1;2;NULL;2;1;2;1;0;2;0;3;469197.121648188;6325903.545443237;1;1
2018;1347617;21;1;X;1;2;2;1;1;0;1;0;1;0;1;802409.8902955786;6742747.569914984;1;1
2018;1347623;24;3;X;1;2;0;NULL;0;1;1;0;2;0;1;572036.3213411337;6438938.985543878;1;1
2018;1347640;10;1;X;1;2;1;2;1;0;1;0;2;0;1;802665.2761596122;6772724.713337544;1;1
2018;1347641;5;1;X;1;2;1;1;2;2;1;0;2;0;3;935274.8740322535;6389905.947466015;1;1
2018;1347653;23;1;X;1;2;1;1;1;1;1;0;2;0;2;637178.1477822828;6582268.1649458995;1;1
2018;1347663;24;1;X;1;2;2;NULL;0;1;1;1;2;0;1;489985.8418608324;6423635.343282983;1;1
2018;1347667;84;1;X;1;2;0;NULL;0;1;1;0;3;1;1;886760.6775799519;6324388.244582275;1;1
2018;1347689;55;1;X;1;2;2;NULL;0;2;1;0;2;0;3;877123.5866335267;6832048.608718177;1;1
2018;1347690;2A;1;X;1;2;0;2;2;2;2;2;2;0;3;1226324.6690654217;6087699.100756081;1;1
2018;1347692;13;1;X;1;2;1;NULL;0;0;1;0;2;1;0;908033.786272351;6242292.014843664;1;1
2018;1347695;27;1;X;1;2;2;NULL;0;0;1;0;1;0;0;543673.7300644568;6872842.4836435355;1;1
2018;1347721;65;1;X;1;2;0;1;2;2;1;2;2;1;3;440272.1824256278;6210264.4435706325;1;1
2018;1347731;89;1;X;1;2;0;1;1;0;1;0;2;0;1;758427.1472380438;6741122.85924883;1;1
2018;1347734;10;5;X;1;2;NULL;2;1;0;1;0;1;0;1;740144.6420383668;6824222.462680378;1;1
2018;1347737;52;1;X;1;2;2;2;1;0;1;0;4;0;1;854848.4782495657;6798261.607363476;1;1
2018;1347739;40;1;X;1;2;2;2;1;0;1;0;2;3;1;355206.17310352426;6312854.899138308;1;1
2018;1347741;88;1;X;1;2;2;2;1;4;NULL;NULL;1;2;3;998654.6758559789;6787029.471995073;1;1
2018;1347764;49;1;X;1;2;1;1;1;0;1;0;1;0;1;436280.72484496306;6695849.978918874;1;1
2018;1347771;40;1;X;1;2;2;2;1;0;1;0;2;1;1;413438.60433326085;6348340.9341993565;1;1
2018;1347778;33;1;X;1;2;2;1;1;0;1;0;2;0;1;461898.6614741727;6409880.810238334;1;1
2018;1347797;87;1;X;1;2;2;NULL;0;0;1;0;2;0;0;564942.9329412174;6546901.736612095;1;1
2018;1347807;77;1;X;1;2;1;NULL;0;0;1;0;2;0;0;697082.1843013584;6813593.840066951;1;1
2018;1347828;4;3;X;1;2;0;1;2;3;1;1;2;0;3;998602.9356484943;6319429.618759264;1;1
2018;1347832;6;1;X;1;2;1;NULL;0;4;NULL;NULL;2;0;3;1014325.7928808881;6289324.910555732;1;1
2018;1347835;62;1;X;1;2;2;NULL;0;0;1;0;2;0;0;668885.4160779612;7025714.040015832;1;1
2018;1347836;91;1;X;1;2;2;NULL;0;1;1;0;2;1;1;647134.6927849974;6816013.201539661;1;1
2018;1347863;24;1;X;1;2;2;1;1;0;1;0;2;0;1;466241.24431135925;6451805.38509577;1;1
2018;1347868;67;1;X;1;2;2;NULL;0;3;1;1;3;3;3;1018830.4157148809;6808839.920813482;1;1
2018;1347877;62;1;X;1;1;2;NULL;0;0;1;0;2;0;0;660940.0652408665;7031777.995783861;1;1
2018;1347885;2;1;X;1;2;1;NULL;0;0;1;0;2;0;0;728863.3226547806;6908267.867277271;1;1
2018;1347888;42;1;X;1;2;0;1;1;0;1;0;2;0;1;788159.6379834269;6477083.163778727;1;1
2018;1347892;18;1;X;1;2;2;NULL;0;0;1;0;3;0;0;629654.3834934207;6638286.297792895;1;1
2018;1347895;87;1;X;1;2;0;1;2;1;1;0;2;3;3;544944.7545191306;6545069.825395004;1;1
2018;1347906;36;1;X;1;2;2;1;1;0;1;0;1;0;1;613517.5787399071;6620435.481345405;1;1
2018;1347915;45;1;X;1;2;2;NULL;0;0;1;0;1;0;0;690344.9142083767;6725710.104976746;1;1
2018;1347920;71;1;X;1;2;2;2;1;0;1;0;2;1;1;801541.9694034063;6640830.849317433;1;1
2018;1347935;30;1;X;1;2;0;NULL;0;0;2;1;2;2;0;768787.6014976499;6313405.940230242;1;1
2018;1347945;47;1;X;1;2;2;1;1;0;1;0;1;0;1;473357.9180945133;6345848.955563195;1;1
2018;1347950;43;1;X;1;2;2;NULL;0;2;1;0;2;0;3;813930.1656594155;6452885.957789886;1;1
2018;1347952;42;1;X;1;2;1;1;1;1;1;1;2;1;2;819992.3347610354;6460826.853385056;1;1
2018;1347964;2;1;X;1;2;2;2;1;0;1;0;3;2;1;784448.9878547175;6980757.099908525;1;1
2018;1347982;34;1;X;1;2;2;1;1;1;1;0;2;1;2;682562.274054454;6276173.61596606;1;1
2018;1347995;35;1;X;1;1;0;NULL;0;0;2;0;2;0;0;345301.8226756106;6812515.256870572;1;1
2018;1347998;72;1;X;1;2;2;NULL;0;0;1;0;2;0;0;484936.2633973616;6779389.41021107;1;1
2018;1348007;42;1;X;1;2;2;NULL;0;0;1;0;2;0;0;782182.3811397423;6479132.159482625;1;1
2018;1348026;36;1;X;1;2;2;1;1;0;1;0;1;1;1;565509.2347298131;6614841.00639258;1;1
2018;1348031;88;1;X;1;2;2;NULL;0;2;1;0;4;0;3;986802.184860918;6803121.411190541;1;1
2018;1348055;4;3;X;1;2;0;2;2;4;NULL;NULL;3;3;3;998948.5423141393;6359386.090499649;1;1
2018;1348071;12;1;X;1;2;0;2;1;3;1;0;2;1;3;674873.755055401;6312200.960562526;1;1
2018;1348075;48;1;X;1;2;1;2;1;2;1;0;2;0;3;727626.9744738932;6407661.514566405;1;1
2018;1348081;25;1;X;1;2;2;NULL;0;1;1;0;4;0;1;957753.1076766662;6679461.229182687;1;1
2018;1348084;58;1;X;1;2;2;NULL;0;0;1;0;3;0;0;719831.0496891045;6667503.810772249;1;1
2018;1348102;66;1;X;1;2;0;4;1;2;1;0;2;0;3;671465.057374089;6144412.678434119;1;1
2018;1348121;66;1;X;1;2;1;2;1;2;1;0;2;0;3;669601.8062585939;6160409.988700432;1;1
2018;1348123;13;1;X;1;2;1;1;1;2;2;0;3;3;3;904021.2866781243;6240328.588731575;1;1
2018;1348134;40;1;X;1;2;0;NULL;0;0;1;0;2;2;0;357007.8016642166;6288865.1164746545;1;1
2018;1348136;40;1;X;1;2;2;1;1;0;1;0;1;1;1;415485.7534663127;6354318.099945108;1;1
2018;1348152;37;1;X;1;2;2;1;1;0;1;0;1;0;1;529806.1755922799;6647112.7852145955;1;1
2018;1348163;41;1;X;1;2;2;1;1;0;1;0;1;0;1;576667.6273586315;6754644.1450720895;1;1
2018;1348166;13;1;X;1;2;0;1;1;1;1;0;2;1;2;918176.5469603117;6260185.657982098;1;1
2018;1348168;83;1;X;1;2;0;1;2;0;1;0;1;1;3;948400.1433252522;6289894.111506384;1;1
2018;1348170;69;1;X;1;1;0;1;1;1;1;1;2;0;2;816574.8981899638;6528795.551178251;1;1
2018;1348194;19;1;X;1;2;2;NULL;0;0;1;0;2;1;0;638472.755638919;6498329.058813213;1;1
2018;1348196;52;1;X;1;2;2;3;1;1;1;0;1;1;3;838604.0813783142;6768420.749094008;1;1
2018;1348204;57;1;X;1;2;2;1;1;3;1;0;3;1;3;1035479.3094015362;6884647.129557215;1;1
2018;1348223;34;1;X;1;2;1;NULL;0;0;1;0;2;0;0;790559.7555288511;6289246.020988099;1;1
2018;1348230;81;1;X;1;2;2;2;2;0;1;0;2;0;3;620732.1710571478;6288680.09261763;1;1
2018;1348234;45;1;X;1;2;2;2;1;0;1;0;1;2;1;636471.0284763883;6736156.306071207;1;1
2018;1348235;68;1;X;1;2;2;NULL;0;2;1;0;4;3;3;1022758.0415659061;6800811.127071471;1;1
2018;1348243;4;1;X;1;2;2;2;1;4;NULL;NULL;2;0;3;971116.4664350179;6375610.627943941;1;1
2018;1348260;88;1;X;1;2;2;NULL;0;0;1;0;4;0;0;952620.4463736191;6779433.1767892875;1;1
2018;1348263;34;1;X;1;2;0;NULL;0;3;1;1;2;2;3;668376.4685402267;6252318.359295158;1;1
2018;1348267;2A;1;X;1;2;1;4;1;3;1;1;4;2;3;1180926.6756977178;6150025.379593185;1;1
2018;1348269;86;1;X;1;2;2;NULL;0;0;1;0;3;2;0;509591.13419578504;6619302.413078822;1;1
2018;1348288;21;1;X;1;2;2;1;1;0;1;0;1;1;1;787961.7549820188;6688909.755978358;1;1
2018;1348298;8;1;X;1;2;2;3;1;0;1;0;1;2;2;830336.7792925371;6970370.148719445;1;1
2018;1348308;63;1;X;1;2;1;1;1;2;1;0;2;1;3;730249.5580248812;6481570.697650883;1;1
2018;1348310;66;1;X;1;2;0;NULL;0;4;NULL;NULL;2;3;3;651657.1704486198;6164556.068735766;1;1
2018;1348331;3;1;X;1;2;0;NULL;0;2;1;0;2;0;3;669435.2987050441;6615969.533629126;1;1
2018;1348334;25;1;X;1;2;2;NULL;0;0;1;0;4;0;0;953463.4975950433;6645524.414853116;1;1
2018;1348350;86;1;X;1;2;1;NULL;0;0;1;0;2;0;0;525792.9785289388;6645147.656439568;1;1
2018;1348353;7;1;X;1;2;0;NULL;0;4;NULL;NULL;2;2;3;827592.4092585344;6414805.183181599;1;1
2018;1348355;71;1;X;1;2;2;NULL;0;0;1;0;2;0;0;873446.2522432911;6636220.249545693;1;1
2018;1348360;71;1;X;1;2;2;3;1;0;1;0;1;0;2;833139.3457577557;6596596.903169464;1;1
2018;1348378;57;1;X;1;2;2;1;1;0;1;0;3;1;1;987234.9150861144;6853085.47658809;1;1
2018;1348379;47;5;X;1;2;NULL;2;1;0;1;0;2;0;1;491636.3858441486;6381662.1519965315;1;1
2018;1348386;47;1;X;1;2;1;2;1;0;1;0;1;0;1;475256.7094869579;6333845.349464542;1;1
2018;1348418;29;1;X;1;2;2;1;2;0;1;0;2;0;3;175650.22668383643;6841870.201519072;1;1
2018;1348429;95;1;X;1;2;0;1;1;0;1;0;2;0;1;639676.8525862911;6880036.397893701;1;1
