npp;idp;a;campagne;espar;ess;fr;c13;d13;htot;hdec;gtot;ir5;typdom;age13;clad;ori;lib;gest;dc;sver;lign1;lign2;clexpo;cai40;cailloux;htext;text1;text2;prof1;prof2;pent2;affroc;humus;roche;topo;pro_nm;xl;yl;zp;regn;ser_86;greco
13-71-246-3-123R;844879;1;2018;2;2;F;1.482;0.04717352513243778;24.9;7.8;0.174777910615682;0.00640;;;47;1;2;2;0;5;5;10;;X;X;1;;6;;5;0;X;50;234;0;4;865396;6633507;201;17;C51;C
13-71-246-3-123R;844879;4;2018;2;2;F;1.951;0.06210225879445756;25.0;9.0;0.30290376726996676;0.01280;0;82;62;1;2;2;0;5;5;10;;X;X;1;;6;;5;0;X;50;234;0;4;865396;6633507;201;17;C51;C
13-71-246-3-123R;844879;7;2018;11;11;F;0.256;0.008148733086305041;14.4;4.4;0.005215189175235226;0.00600;;;8;1;0;2;0;5;5;10;;X;X;1;;6;;5;0;X;50;234;0;4;865396;6633507;201;17;C51;C
13-71-246-3-123R;844879;11;2018;2;2;F;1.757;0.05592704700249202;27.6;8.5;0.24565955395844621;0.02500;0;58;56;1;2;2;0;5;5;10;;X;X;1;;6;;5;0;X;50;234;0;4;865396;6633507;201;17;C51;C
13-71-247-4-117R;850537;2;2018;33N;33;F;0.353;0.01123633898228781;11.0;6.4;0.009916069151868993;0.02130;0;11;11;1;2;2;0;4;4;6;;5;5;1;;4;;1;0;X;45;330;8;4;874943;6649926;181;218;C51;C
13-71-247-4-117R;850537;3;2018;33N;33;F;0.348;0.011077184039195914;10.6;6.7;0.009637150114100447;0.02000;0;11;11;1;2;2;0;4;4;6;;5;5;1;;4;;1;0;X;45;330;8;4;874943;6649926;181;218;C51;C
13-71-247-4-117R;850537;7;2018;25B;25;F;0.245;0.007798592211502872;10.1;2.4;0.004776637729545509;0.02260;;;8;0;2;2;0;4;4;6;;5;5;1;;4;;1;0;X;45;330;8;4;874943;6649926;181;218;C51;C
13-72-123-1-123R;817344;1;2018;2;2;F;0.296;0.009421972631040205;5.4;2.1;0.006972259746969751;0.03960;0;8;10;1;2;2;0;2;2;8;;X;X;2;4;7;3;9;0;X;99;230;0;4;497599;6759662;68;722;B61;B
13-72-123-1-123R;817344;3;2018;51;51;R;0.314;0.009994930426171026;5.7;3.0;0.007846020384544256;0.03970;1;8;10;1;2;2;0;2;2;8;;X;X;2;4;7;3;9;0;X;99;230;0;4;497599;6759662;68;722;B61;B
13-72-123-2-122R;852332;7;2018;19;19;F;0.564;0.017952677580765793;24.6;13.0;0.02531327538887977;0.01400;;;18;0;2;0;0;;6;3;;X;X;2;1;3;7;9;0;X;99;230;0;4;498998;6762172;64;727;B61;B
13-72-123-2-122R;852332;9;2018;19;19;F;0.347;0.011045353050577538;12.5;5.0;0.009581843771376013;0.00430;;;11;0;0;0;0;;6;3;;X;X;2;1;3;7;9;0;X;99;230;0;4;498998;6762172;64;727;B61;B
13-72-123-2-122R;852332;15;2018;19;19;F;0.805;0.02562394583779515;24.2;15.7;0.05156819099856274;0.01010;;;26;0;2;0;0;;6;3;;X;X;2;1;3;7;9;0;X;99;230;0;4;498998;6762172;64;727;B61;B
13-77-169-1-078R;822919;1;2018;14;14;F;1.631;0.05191634243657626;19.5;1.4;0.2116888862851397;0.02070;0;32;52;1;2;0;0;4;4;3;;X;X;1;;2;;6;0;X;40;310;0;4;681782;6846746;101;771;B42;B
13-77-169-1-078R;822919;12;2018;14;14;F;1.085;0.03453662265094129;18.7;9.5;0.09368058894067824;0.01650;0;31;35;0;2;0;0;4;4;3;;X;X;1;;2;;6;0;X;40;310;0;4;681782;6846746;101;771;B42;B
13-77-169-1-078R;822919;13;2018;14;14;F;0.680;0.021645072260497767;11.0;5.0;0.036796622842846204;0.00410;;;22;0;2;0;0;4;4;3;;X;X;1;;2;;6;0;X;40;310;0;4;681782;6846746;101;771;B42;B
13-77-172-2-069R;876389;2;2018;12V;12;F;0.240;0.007639437268410976;11.4;1.6;0.0045836623610465855;0.00640;;;8;1;2;1;0;5;4;9;4;X;X;1;;5;;5;7;X;40;230;4;4;699296;6870635;163;771;B42;B
13-79-124-4-179R;852953;1;2018;19;19;F;0.461;0.014674085753072752;16.1;8.2;0.016911883830416342;0.02760;0;11;15;1;2;;0;;0;8;;X;X;2;5;7;2;9;0;X;99;330;8;4;443481;6591146;37;792;F12;F
13-86-149-1-176T;859725;2;2018;18C;18;F;0.246;0.00783042320012125;6.5;2.0;0.0048157102680745694;0.01650;0;8;8;1;2;0;0;3;9;10;2;2;2;1;;8;;9;10;X;50;230;4;4;521509;6574358;101;864;B82;B
13-86-149-1-176T;859725;3;2018;18C;18;F;0.290;0.00923098669932993;7.2;2.1;0.0066924653570141985;0.01700;0;10;9;1;2;0;0;3;9;10;2;2;2;1;;8;;9;10;X;50;230;4;4;521509;6574358;101;864;B82;B
14-01-251-3-135R;906309;1;2019;19;19;F;0.325;0.010345071300973197;9.6;4.4;0.008405370432040723;0.03300;0;8;11;1;2;;0;;0;3;;X;X;1;;8;;9;0;X;50;230;0;4;867132;6593727;203;17;C51;C
14-01-251-3-135R;906309;2;2019;19;19;F;0.332;0.010567888221301851;10.1;4.3;0.008771347223680536;0.03780;0;8;11;1;2;;0;;0;3;;X;X;1;;8;;9;0;X;50;230;0;4;867132;6593727;203;17;C51;C
14-02-180-3-034R;966144;1;2019;12V;12;F;0.267;0.008498873961107212;8.3;3.6;0.005672998369039064;0.01800;;;9;1;2;2;0;2;0;9;;X;X;1;;6;;9;0;X;48;334;8;4;758380;6967586;99;27;B23;B
14-02-180-3-034R;966144;2;2019;13G;13;F;0.413;0.013146198299390557;8.9;4.5;0.013573449744120749;0.01650;0;14;13;1;2;2;0;2;0;9;;X;X;1;;6;;9;0;X;48;334;8;4;758380;6967586;99;27;B23;B
14-02-180-3-034R;966144;5;2019;13G;13;F;0.314;0.009994930426171026;8.5;3.0;0.007846020384544256;0.01800;0;18;10;1;2;2;0;2;0;9;;X;X;1;;6;;9;0;X;48;334;8;4;758380;6967586;99;27;B23;B
14-02-183-1-041T;919113;1;2019;25C;25;F;0.385;0.012254930618075942;5.1;2.7;0.011795370719898094;0.00450;0;24;12;0;2;0;0;3;1;10;;X;X;2;H;1;5;9;0;X;81;230;8;2;760229;6944059;73;514;B43;B
14-02-183-1-041T;919113;2;2019;25C;25;F;0.310;0.009867606471697512;4.2;2.1;0.007647395015565572;0.00590;0;26;10;0;2;0;0;3;1;10;;X;X;2;H;1;5;9;0;X;81;230;8;2;760229;6944059;73;514;B43;B
14-02-184-4-044R;935384;1;2019;2;2;F;0.613;0.01951239602306637;10.4;3.3;0.029902746905349213;0.03400;0;14;19;1;2;1;0;4;4;7;3;0;0;2;4;2;3;9;23;X;45;333;4;4;759654;6933821;168;23;B41;B
14-02-184-4-044R;935384;2;2019;23PD;23;F;0.249;0.007925916165976387;5.2;2.8;0.004933882813320301;0.00600;;;8;0;2;1;0;4;4;7;3;0;0;2;4;2;3;9;23;X;45;333;4;4;759654;6933821;168;23;B41;B
14-02-184-4-044R;935384;3;2019;23PD;23;F;0.562;0.017889015603529037;4.4;1.3;0.025134066922958297;0.00510;1;;18;0;2;1;0;4;4;7;3;0;0;2;4;2;3;9;23;X;45;333;4;4;759654;6933821;168;23;B41;B
14-03-210-2-157R;938307;1;2019;17C;17;F;0.432;0.013750987083139758;10.9;6.3;0.014851066049790938;0.00870;;;14;1;1;1;0;6;5;8;;X;X;2;6;9;6;9;1;X;40;500;8;4;722039;6569999;273;639;G90;G
14-03-210-2-157R;938307;2;2019;2;2;F;0.883;0.02810676295002872;12.2;3.4;0.06204567921218839;0.02400;0;23;28;1;2;1;0;6;5;8;;X;X;2;6;9;6;9;1;X;40;500;8;4;722039;6569999;273;639;G90;G
14-03-210-2-157R;938307;3;2019;2;2;F;1.222;0.03889746809165922;17.3;9.3;0.11883176502001892;0.00650;;;39;1;2;1;0;6;5;8;;X;X;2;6;9;6;9;1;X;40;500;8;4;722039;6569999;273;639;G90;G
14-03-210-2-157R;938307;4;2019;17C;17;F;1.466;0.04666422931454372;20.4;9.8;0.17102440043780273;0.00830;1;107;47;1;2;1;0;6;5;8;;X;X;2;6;9;6;9;1;X;40;500;8;4;722039;6569999;273;639;G90;G
14-03-210-2-157R;938307;5;2019;2;2;F;1.889;0.06012873750011807;18.0;6.0;0.2839579628443075;0.01650;;;60;1;2;1;0;6;5;8;;X;X;2;6;9;6;9;1;X;40;500;8;4;722039;6569999;273;639;G90;G
14-11-211-1-268R;941570;1;2019;6;6;F;0.280;0.008912676813146139;5.0;2.0;0.006238873769202297;;1;;9;0;1;0;0;;3;2;1;2;2;1;;4;;4;26;0;55;313;2;4;611457;6237224;329;114;F30;F
14-11-211-1-268R;941570;2;2019;5;5;F;1.045;0.03326338310620613;10.2;2.7;0.0869005883649635;0.01800;0;45;33;1;2;0;0;;3;2;1;2;2;1;;4;;4;26;0;55;313;2;4;611457;6237224;329;114;F30;F
14-11-220-1-274T;977730;1;2019;65;65;R;0.312;0.009931268448934268;6.8;2.4;0.00774638939016873;0.01250;0;22;10;1;2;2;0;2;3;8;3;1;0;1;;4;;5;13;1;55;330;4;4;630754;6210040;425;114;F30;F
14-11-220-1-274T;977730;2;2019;65;65;R;0.269;0.00856253593834397;5.4;2.3;0.005758305418536319;0.00910;0;27;9;1;2;2;0;2;3;8;3;1;0;1;;4;;5;13;1;55;330;4;4;630754;6210040;425;114;F30;F
14-11-220-1-274T;977730;8;2019;55;55;R;0.849;0.02702450933700383;6.7;2.2;0.05735952106779063;0.00780;;;27;1;2;2;0;2;3;8;3;1;0;1;;4;;5;13;1;55;330;4;4;630754;6210040;425;114;F30;F
14-13-277-1-223R;957750;1;2019;29AF;29;F;0.659;0.020976621499511808;6.5;1.3;0.0345589839204457;0.00120;0;;21;0;2;0;0;3;10;9;;0;0;1;;5;;9;0;X;45;330;8;4;853946;6303388;49;845;J22;J
14-14-103-2-081R;970794;1;2019;27N;27;F;0.542;0.017252395831161456;11.5;5.4;0.023376996351223773;0.02610;0;17;17;1;2;2;0;6;8;6;2;X;X;2;5;7;2;9;14;X;99;330;4;4;479960;6906345;84;141;B31;B
14-14-103-2-081R;970794;2;2019;27N;27;F;0.756;0.024064227395494575;13.6;5.2;0.045481389777484754;0.02950;0;17;24;1;2;2;0;6;8;6;2;X;X;2;5;7;2;9;14;X;99;330;4;4;479960;6906345;84;141;B31;B
14-16-146-1-211R;919592;1;2019;51;51;R;0.244;0.0077667612228844935;4.0;1.8;0.00473772434595954;0.03040;0;5;8;1;2;0;0;;10;3;;2;2;2;4;9;4;9;2;X;99;230;1;4;475642;6474079;154;165;F15;F
14-18-175-1-133R;942077;2;2019;25B;25;F;0.883;0.02810676295002872;15.0;2.6;0.06204567921218839;0.04000;;;28;0;2;2;3;4;4;5;;X;X;1;;7;;9;0;X;48;230;0;4;641611;6677534;121;416;B70;B
14-18-175-1-133R;942077;4;2019;25B;25;F;1.349;0.04294000364619336;21.0;1.8;0.14481516229678712;0.02300;0;25;43;0;2;2;3;4;4;5;;X;X;1;;7;;9;0;X;48;230;0;4;641611;6677534;121;416;B70;B
14-18-175-1-133R;942077;5;2019;25B;25;F;0.470;0.014960564650638162;14.2;6.3;0.017578663464499843;0.03500;;;15;0;0;2;3;4;4;5;;X;X;1;;7;;9;0;X;48;230;0;4;641611;6677534;121;416;B70;B
14-18-175-1-133R;942077;6;2019;25B;25;F;0.295;0.009390141642421825;9.4;3.0;0.006925229461286097;0.00530;;;10;0;2;2;3;4;4;5;;X;X;1;;7;;9;0;X;48;230;0;4;641611;6677534;121;416;B70;B
14-18-175-1-133R;942077;8;2019;25B;25;F;1.410;0.044881693951914485;13.8;1.5;0.15820797118049856;0.04050;0;25;45;1;2;2;3;4;4;5;;X;X;1;;7;;9;0;X;48;230;0;4;641611;6677534;121;416;B70;B
14-19-184-1-190T;903555;2;2019;62;62;R;1.370;0.04360845440717933;18.7;15.2;0.14935895634458918;0.02890;;;44;1;2;0;0;;8;4;4;2;2;1;;4;;4;13;X;30;230;2;4;610343;6497594;700;194;G21;G
14-21-226-1-101R;908627;1;2019;2;2;F;2.489;0.0792273306711455;28.3;9.2;0.4929920651012029;0.01330;;;79;1;2;1;0;5;8;10;1;2;3;2;6;5;4;5;15;0;45;330;7;4;827618;6720948;378;215;C20;C
14-21-226-1-101R;908627;3;2019;2;2;F;1.550;0.049338032358487556;24.0;15.9;0.19118487538913928;0.01010;;;49;1;2;1;0;5;8;10;1;2;3;2;6;5;4;5;15;0;45;330;7;4;827618;6720948;378;215;C20;C
14-21-226-1-101R;908627;4;2019;2;2;F;2.188;0.0696462030970134;27.8;8.1;0.3809647309406633;0.01070;0;140;70;1;2;1;0;5;8;10;1;2;3;2;6;5;4;5;15;0;45;330;7;4;827618;6720948;378;215;C20;C
14-21-226-1-101R;908627;5;2019;11;11;F;1.095;0.03485493253712508;21.6;7.2;0.09541537782037991;0.00480;1;115;35;1;2;1;0;5;8;10;1;2;3;2;6;5;4;5;15;0;45;330;7;4;827618;6720948;378;215;C20;C
14-21-226-1-101R;908627;6;2019;21C;21;F;0.391;0.012445916549786216;13.5;5.2;0.012165883427416025;0.00230;;;12;1;0;1;0;5;8;10;1;2;3;2;6;5;4;5;15;0;45;330;7;4;827618;6720948;378;215;C20;C
14-21-245-1-107R;964781;1;2019;25B;25;F;0.242;0.0077030992456477345;7.7;2.6;0.00466037504361688;0.01750;0;10;8;0;2;2;0;3;7;9;;X;X;1;;9;;9;3;X;99;230;7;4;877819;6682826;203;218;C51;C
14-22-038-1-132T;913603;1;2019;2;2;F;1.610;0.0512478916755903;11.5;1.4;0.20627276399425096;0.02200;;;51;2;2;0;0;;5;2;4;1;1;1;;4;;9;26;X;30;230;2;4;233629;6820489;262;564;A11;A
14-22-038-1-132T;913603;2;2019;2;2;F;1.166;0.03711493272902999;13.1;2.0;0.10819002890512243;0.02280;;;37;0;2;0;0;;5;2;4;1;1;1;;4;;9;26;X;30;230;2;4;233629;6820489;262;564;A11;A
14-22-038-1-132T;913603;5;2019;2;2;F;1.670;0.05315775099269305;14.3;4.1;0.22193361039449344;0.00530;;;53;1;2;0;0;;5;2;4;1;1;1;;4;;9;26;X;30;230;2;4;233629;6820489;262;564;A11;A
14-22-038-1-132T;913603;6;2019;2;2;F;2.222;0.07072845671003829;12.8;3.3;0.3928965770242627;0.01520;;;71;1;2;0;0;;5;2;4;1;1;1;;4;;9;26;X;30;230;2;4;233629;6820489;262;564;A11;A
14-22-041-2-126R;919540;1;2019;19;19;F;0.505;0.016074649252281432;9.0;6.2;0.020294244681005304;0.06000;0;7;16;1;2;;0;;1;5;3;X;X;1;;4;;9;5;X;40;230;9;4;248170;6835074;154;223;A11;A
14-23-182-1-167R;908638;1;2019;2;2;F;1.708;0.05436732856019145;14.5;3.7;0.23214849295201748;0.00360;0;77;54;1;2;0;0;4;5;5;;0;0;1;;2;;6;3;X;31;230;0;4;628105;6568766;472;236;G12;G
14-23-182-1-167R;908638;2;2019;49AM;49;F;0.411;0.013082536322153797;8.2;2.7;0.013442306071013026;0.00370;;;13;1;0;0;0;4;5;5;;0;0;1;;2;;6;3;X;31;230;0;4;628105;6568766;472;236;G12;G
14-23-182-1-167R;908638;4;2019;31;31;F;0.270;0.008594366926962348;8.6;4.5;0.005801197675699586;0.00500;;;9;0;1;0;0;4;5;5;;0;0;1;;2;;6;3;X;31;230;0;4;628105;6568766;472;236;G12;G
14-23-182-1-167R;908638;10;2019;49IA;49;F;0.352;0.011204507993669432;7.5;3.7;0.009859967034429101;0.00630;;;11;0;0;0;0;4;5;5;;0;0;1;;2;;6;3;X;31;230;0;4;628105;6568766;472;236;G12;G
14-23-182-1-167R;908638;12;2019;49IA;49;F;0.408;0.012987043356298661;8.0;3.1;0.013246784223424634;0.00620;1;49;13;0;2;0;0;4;5;5;;0;0;1;;2;;6;3;X;31;230;0;4;628105;6568766;472;236;G12;G
14-24-154-1-213R;962789;2;2019;2;2;F;0.285;0.009071831756238035;7.5;2.6;0.0064636801263196;0.01920;;;9;1;2;2;0;3;4;6;2;5;5;1;;6;;3;29;X;99;330;2;4;497406;6459727;160;241;F23;F
14-24-154-1-213R;962789;3;2019;14;14;F;0.293;0.009326479665185067;7.4;3.2;0.006831646354748061;0.01950;0;12;9;1;2;2;0;3;4;6;2;5;5;1;;6;;3;29;X;99;330;2;4;497406;6459727;160;241;F23;F
14-24-154-1-213R;962789;4;2019;14;14;F;0.467;0.014865071684783024;9.8;2.8;0.017354971191984182;0.00590;;;15;1;2;2;0;3;4;6;2;5;5;1;;6;;3;29;X;99;330;2;4;497406;6459727;160;241;F23;F
14-24-154-1-213R;962789;5;2019;14;14;F;0.289;0.009199155710711551;7.6;3.8;0.006646390000989095;0.01270;0;12;9;1;2;2;0;3;4;6;2;5;5;1;;6;;3;29;X;99;330;2;4;497406;6459727;160;241;F23;F
14-24-176-1-212R;900018;1;2019;5;5;F;0.578;0.018398311421423102;11.0;2.6;0.02658556000395638;0.00440;0;36;18;0;2;0;0;;3;3;3;0;0;2;6;7;5;9;10;X;45;330;4;4;563962;6439900;188;245;F15;F
14-24-176-1-212R;900018;2;2019;5;5;F;0.352;0.011204507993669432;9.0;4.9;0.009859967034429101;0.00200;;;11;0;1;0;0;;3;3;3;0;0;2;6;7;5;9;10;X;45;330;4;4;563962;6439900;188;245;F15;F
14-24-176-1-212R;900018;3;2019;5;5;F;0.620;0.019735212943395024;10.9;2.0;0.030589580062262287;0.00700;0;36;20;0;2;0;0;;3;3;3;0;0;2;6;7;5;9;10;X;45;330;4;4;563962;6439900;188;245;F15;F
14-26-272-1-194T;928106;1;2019;17C;17;F;0.386;0.012286761606694322;10.0;4.3;0.011856724950460019;0.01450;1;26;12;1;2;0;0;;2;7;2;2;2;1;;7;;5;52;0;55;332;4;4;868829;6395230;537;263;J22;J
14-26-272-1-194T;928106;2;2019;21C;21;F;1.358;0.04322648254375878;12.9;2.4;0.14675390823606102;0.00710;0;48;43;1;2;0;0;;2;7;2;2;2;1;;7;;5;52;0;55;332;4;4;868829;6395230;537;263;J22;J
14-29-012-1-148T;945846;3;2019;25R;25;F;0.530;0.016870423967740907;10.5;2.3;0.0223533117572567;0.03700;;;17;0;1;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-012-1-148T;945846;5;2019;17C;17;F;0.706;0.02247267796457562;12.2;7.7;0.03966427660747597;0.00480;;;23;0;2;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-012-1-148T;945846;9;2019;17C;17;F;0.295;0.009390141642421825;6.5;2.1;0.006925229461286097;0.00260;;;10;0;0;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-012-1-148T;945846;12;2019;17C;17;F;0.516;0.0164247901270836;10.4;6.2;0.021187979263937843;0.00950;;;17;0;2;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-012-1-148T;945846;14;2019;2;2;F;0.476;0.015151550582348438;8.2;3.1;0.01803034519299464;0.01920;;;15;1;1;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-012-1-148T;945846;18;2019;2;2;F;1.334;0.04246253881691767;13.2;2.6;0.14161256695442045;0.03250;0;28;42;1;2;0;0;4;8;6;;X;X;2;5;7;4;9;0;X;40;230;0;4;139286;6799051;64;296;A11;A
14-29-019-1-155T;970349;7;2019;49LN;49;F;0.304;0.009676620539987238;8.1;2.5;0.0073542316103903;0.00910;1;23;10;0;2;0;0;4;10;10;;X;0;2;4;2;7;9;0;X;31;230;0;4;153105;6771523;16;296;A11;A
14-29-019-1-155T;970349;10;2019;49PS;49;F;0.393;0.012509578527022974;6.3;1.7;0.012290660902800073;0.01420;0;36;12;1;2;0;0;4;10;10;;X;0;2;4;2;7;9;0;X;31;230;0;4;153105;6771523;16;296;A11;A
14-29-019-1-155T;970349;15;2019;2;2;F;0.781;0.024860002110954054;8.7;2.5;0.048539154121637784;0.03030;;;25;1;2;0;0;4;10;10;;X;0;2;4;2;7;9;0;X;31;230;0;4;153105;6771523;16;296;A11;A
14-29-025-3-146R;945272;1;2019;2;2;F;1.472;0.04685521524625399;18.0;10.8;0.17242719210621466;0.02720;0;44;47;1;2;0;0;4;8;2;2;0;0;1;;4;;9;32;X;31;230;7;4;180532;6791833;90;296;A11;A
14-34-242-1-238R;906109;1;2019;5;5;F;1.294;0.04118929927218251;10.3;3.0;0.13324738314551043;0.01870;;;41;0;2;1;0;3;6;7;2;3;3;1;;7;;5;36;2;45;310;4;4;733873;6294767;316;343;J22;J
14-34-242-1-238R;906109;2;2019;5;5;F;0.470;0.014960564650638162;8.7;5.0;0.017578663464499843;0.00660;0;35;15;0;2;1;0;3;6;7;2;3;3;1;;7;;5;36;2;45;310;4;4;733873;6294767;316;343;J22;J
14-34-242-1-238R;906109;3;2019;5;5;F;0.515;0.01639295913846522;9.1;1.7;0.021105934890773972;0.00500;0;37;17;0;2;1;0;3;6;7;2;3;3;1;;7;;5;36;2;45;310;4;4;733873;6294767;316;343;J22;J
14-35-076-1-126R;980400;1;2019;25R;25;F;0.242;0.0077030992456477345;8.7;1.6;0.00466037504361688;;0;4;8;1;2;0;0;3;6;6;;2;2;1;;6;;7;0;X;31;230;0;4;353454;6799356;52;223;A12;A
14-35-076-1-126R;980400;3;2019;25R;25;F;0.267;0.008498873961107212;7.8;1.5;0.005672998369039064;0.02810;0;8;9;0;2;0;0;3;6;6;;2;2;1;;6;;7;0;X;31;230;0;4;353454;6799356;52;223;A12;A
14-35-081-1-121T;942145;1;2019;49SN;49;F;0.458;0.014578592787217614;6.6;1.4;0.016692488741364166;0.00760;0;16;15;0;2;0;0;;4;4;1;2;2;1;;4;;7;24;X;31;230;4;4;373571;6809553;62;352;A13;A
14-35-081-1-121T;942145;8;2019;49SN;49;F;0.328;0.010440564266828335;6.3;1.8;0.008561262698799234;0.00600;0;16;11;0;2;0;0;;4;4;1;2;2;1;;4;;7;24;X;31;230;4;4;373571;6809553;62;352;A13;A
14-36-159-1-156R;954578;1;2019;18C;18;F;0.302;0.00961295856275048;5.9;1.6;0.0072577837148766105;0.01900;;;10;0;2;1;0;3;6;6;;X;X;2;2;8;3;5;0;X;99;230;0;4;570983;6625004;111;364;B82;B
14-36-159-4-148R;920392;1;2019;25C;25;F;0.318;0.010122254380644544;9.6;1.5;0.008047192232612412;0.02750;0;10;10;0;2;1;0;3;4;5;;X;X;2;2;1;7;8;0;X;40;230;0;4;578918;6648374;116;376;B62;B
14-36-159-4-148R;920392;5;2019;25C;25;F;0.410;0.013050705333535419;8.8;2.9;0.013376972966873804;0.03550;;;13;0;2;1;0;3;4;5;;X;X;2;2;1;7;8;0;X;40;230;0;4;578918;6648374;116;376;B62;B
14-36-159-4-148R;920392;10;2019;25C;25;F;0.294;0.009358310653803445;8.2;2.0;0.006878358330545533;0.01900;0;9;9;0;2;1;0;3;4;5;;X;X;2;2;1;7;8;0;X;40;230;0;4;578918;6648374;116;376;B62;B
14-36-161-2-136R;976056;1;2019;12V;12;F;0.255;0.008116902097686661;8.9;2.0;0.005174525087275247;0.01840;0;9;8;1;2;1;0;3;5;8;;1;1;2;2;8;3;6;0;X;40;506;0;4;596780;6682118;92;376;B62;B
14-36-161-2-136R;976056;4;2019;12V;12;F;0.286;0.009103662744856413;9.4;4.9;0.006509118862572335;0.02850;0;8;9;1;2;1;0;3;5;8;;1;1;2;2;8;3;6;0;X;40;506;0;4;596780;6682118;92;376;B62;B
14-37-136-2-135R;927698;4;2019;3;3;F;0.340;0.010822536130248884;6.9;3.3;0.009199155710711551;0.03350;0;9;11;1;2;2;0;2;1;10;;X;X;2;4;7;5;9;0;X;99;230;0;4;523219;6710882;70;372;B62;B
14-37-136-2-135R;927698;7;2019;3;3;F;0.292;0.009294648676566687;6.4;2.4;0.006785093533893683;0.02480;0;9;9;1;2;2;0;2;1;10;;X;X;2;4;7;5;9;0;X;99;230;0;4;523219;6710882;70;372;B62;B
14-37-137-3-154R;939109;1;2019;27C;27;F;0.315;0.010026761414789406;5.8;2.6;0.007896074614146657;0.00800;0;22;10;1;2;2;0;3;2;8;;1;1;2;3;8;2;5;0;X;99;330;0;4;506925;6653336;123;862;B81;B
14-37-138-4-142R;968830;1;2019;27C;27;F;0.287;0.009135493733474793;8.8;3.4;0.006554716753768164;0.02120;0;8;9;1;2;0;0;3;8;8;;2;2;1;;7;;4;4;X;50;230;0;4;521962;6688220;79;375;B62;B
14-38-283-1-160R;959611;2;2019;14;14;F;0.312;0.009931268448934268;13.0;4.6;0.00774638939016873;0.03170;0;8;10;1;2;0;0;5;5;5;2;0;1;1;;4;;7;5;X;50;330;9;4;936991;6486171;266;384;C52;C
14-38-283-1-160R;959611;4;2019;14;14;F;0.242;0.0077030992456477345;10.4;2.9;0.00466037504361688;0.03270;0;8;8;1;2;0;0;5;5;5;2;0;1;1;;4;;7;5;X;50;330;9;4;936991;6486171;266;384;C52;C
14-40-147-2-271R;920014;6;2019;51;51;R;0.258;0.0082123950635418;7.9;2.1;0.005296994815984461;0.02560;;;8;1;1;2;4;2;0;5;3;X;X;1;;5;;9;9;X;99;230;4;4;416649;6293814;121;402;F52;F
14-40-147-2-271R;920014;7;2019;51;51;R;0.491;0.015629015411624123;10.1;5.8;0.01918461641776861;0.04960;0;7;16;1;2;2;4;2;0;5;3;X;X;1;;5;;9;9;X;99;230;4;4;416649;6293814;121;402;F52;F
14-40-147-2-271R;920014;9;2019;51;51;R;0.493;0.01569267738886088;9.8;5.5;0.019341224881771035;0.04960;0;6;16;1;2;2;4;2;0;5;3;X;X;1;;5;;9;9;X;99;230;4;4;416649;6293814;121;402;F52;F
14-41-154-4-130R;973394;1;2019;52;52;R;0.347;0.011045353050577538;7.1;3.8;0.009581843771376013;0.03000;0;8;11;1;2;1;0;5;10;9;;X;X;1;;1;;5;0;X;40;230;0;4;582617;6707445;99;415;B70;B
14-41-159-1-135R;950677;1;2019;33N;33;F;0.248;0.007894085177358009;6.2;1.5;0.004894332809961966;0.02270;;;8;1;2;0;0;3;3;6;;X;X;1;;8;;3;0;X;50;230;8;4;591801;6687232;76;376;B62;B
14-41-163-3-132R;967295;1;2019;53CO;53;R;0.268;0.00853070494972559;3.7;1.6;0.0057155723163161455;;0;4;9;1;2;2;0;2;1;7;;1;1;1;;1;;4;0;X;99;236;0;4;607240;6692548;106;416;B70;B
14-41-163-3-132R;967295;2;2019;53CO;53;R;0.252;0.008021409131831525;3.8;1.6;0.005053487753053861;;0;4;8;1;2;2;0;2;1;7;;1;1;1;;1;;4;0;X;99;236;0;4;607240;6692548;106;416;B70;B
14-44-085-1-139R;931699;1;2019;21C;21;F;0.266;0.008467042972488832;5.3;1.3;0.005630583576705073;0.00240;0;23;9;1;1;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
14-44-085-1-139R;931699;2;2019;21C;21;F;0.419;0.01333718423110083;8.9;1.4;0.013970700482078118;0.00290;;;13;0;1;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
14-44-085-1-139R;931699;3;2019;2;2;F;2.130;0.06780000575714741;15.1;4.7;0.36103503065681;0.01130;;;68;1;2;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
