npp,depbdv2,anrefbdv,codeTFVdis,codeTFVdiN,dist_bdfor
23-87-176-1-189T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-167-1-192T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-161-1-194T,87,2010,FF1-10-10,,1_DANS_BDFOR
23-87-170-1-191T,87,2010,FF1-00,,4_HORS_BDFOR
23-87-164-1-193T,87,2010,FF1-10-10,,1_DANS_BDFOR
23-24-155-1-196T,24,2012,FF1-00-00,,1_DANS_BDFOR
23-87-180-1-187T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-19-189-1-184T,19,2012,FF02,,1_DANS_BDFOR
23-19-192-1-183T,19,2012,FF1-00-00,,1_DANS_BDFOR
23-87-177-1-188T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-159-1-194T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-183-1-186T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-153-1-196T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-24-156-1-195T,24,2012,FF1-00-00,,1_DANS_BDFOR
23-16-147-1-198T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-23-193-1-182T,23,2014,FF2-52-52,,1_DANS_BDFOR
23-16-141-1-200T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-19-184-1-185T,19,2012,FF1-00-00,,1_DANS_BDFOR
23-19-190-1-183T,19,2012,FF1-00-00,,1_DANS_BDFOR
23-87-181-1-186T,87,2010,FF32,,1_DANS_BDFOR
23-17-123-1-206T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-16-142-1-199T,16,2014,NEVB1,,1_DANS_BDFOR
23-24-154-1-195T,24,2012,FF1-00-00,,1_DANS_BDFOR
23-87-160-1-193T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-139-1-200T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-17-115-1-208T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-191-1-182T,23,2014,FF31,,1_DANS_BDFOR
23-17-121-1-206T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-17-118-1-207T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-87-176-1-187T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-161-1-192T,87,2010,FF1-10-10,,1_DANS_BDFOR
23-23-185-1-184T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-155-1-194T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-140-1-199T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-63-201-1-178T,63,2009,FF2G61-61,,1_DANS_BDFOR
23-19-186-1-183T,19,2012,FF1-00-00,,1_DANS_BDFOR
23-17-113-1-208T,17,2014,FF2-51-51,,1_DANS_BDFOR
23-87-177-1-186T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-192-1-181T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-174-1-187T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-183-1-184T,23,2014,FF32,,1_DANS_BDFOR
23-87-156-1-193T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-150-1-195T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-16-141-1-198T,16,2014,FF1-00,,4_HORS_BDFOR
23-16-147-1-196T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-63-196-1-179T,63,2009,FF31,,1_DANS_BDFOR
23-63-202-1-177T,63,2009,FF1-00-00,,1_DANS_BDFOR
23-23-193-1-180T,23,2014,FF32,,1_DANS_BDFOR
23-87-169-1-188T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-160-1-191T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-172-1-187T,87,2010,FF1-00,,4_HORS_BDFOR
23-87-166-1-189T,87,2010,FF1-00,,4_HORS_BDFOR
23-16-133-1-200T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-17-124-1-203T,17,2014,FP,,4_HORS_BDFOR
23-23-191-1-180T,23,2014,FF2G61-61,,1_DANS_BDFOR
23-87-176-1-185T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-182-1-183T,87,2010,FF2-64-64,,1_DANS_BDFOR
23-87-173-1-186T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-170-1-187T,87,2010,FF1-00,,2_BDFOR_15m
23-87-179-1-184T,87,2010,FF32,,1_DANS_BDFOR
23-16-146-1-195T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-23-192-1-179T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-189-1-180T,23,2014,FF2-64-64,,1_DANS_BDFOR
23-87-171-1-186T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-17-110-1-207T,17,2014,FF2-51-51,,1_DANS_BDFOR
23-87-180-1-183T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-159-1-190T,87,2010,FF01,,1_DANS_BDFOR
23-87-168-1-187T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-63-196-1-177T,63,2009,FF1-00-00,,1_DANS_BDFOR
23-16-150-1-193T,16,2014,FF1-00-00,,4_HORS_BDFOR
23-16-144-1-195T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-17-120-1-203T,17,2014,FF1-00,,4_HORS_BDFOR
23-23-187-1-180T,23,2014,LA4,,2_BDFOR_15m
23-17-123-1-202T,17,2014,FF1-00,,1_DANS_BDFOR
23-23-184-1-181T,23,2014,LA4,,1_DANS_BDFOR
23-87-166-1-187T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-181-1-182T,87,2010,FF31,,1_DANS_BDFOR
23-16-145-1-194T,16,2014,FF1G01-01,,4_HORS_BDFOR
23-87-163-1-188T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-151-1-192T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-87-160-1-189T,87,2010,FF1-10-10,,1_DANS_BDFOR
23-16-154-1-191T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-16-148-1-193T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-63-200-1-175T,63,2009,FF2-52-52,,1_DANS_BDFOR
23-23-185-1-180T,23,2014,FF31,,1_DANS_BDFOR
23-23-188-1-179T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-63-194-1-177T,63,2009,FF1-00,,4_HORS_BDFOR
23-17-121-1-202T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-87-164-1-187T,87,2010,FF1-14-14,,1_DANS_BDFOR
23-17-128-1-199T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-17-122-1-201T,17,2014,FF1-00-00,,4_HORS_BDFOR
23-87-168-1-185T,87,2010,NEVB3,,1_DANS_BDFOR
23-17-119-1-202T,17,2014,FP,,1_DANS_BDFOR
23-23-183-1-180T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-180-1-181T,23,2014,FF2-64-64,,1_DANS_BDFOR
23-16-141-1-194T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-87-171-1-184T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-150-1-191T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-23-193-1-176T,23,2014,FF32,,1_DANS_BDFOR
23-63-196-1-175T,63,2009,FF31,,1_DANS_BDFOR
23-63-199-1-174T,63,2009,FF32,,1_DANS_BDFOR
23-17-129-1-198T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-187-1-178T,23,2014,FF31,,1_DANS_BDFOR
23-87-163-1-186T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-180T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-172-1-183T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-175-1-182T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-160-1-187T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-151-1-190T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-17-121-1-200T,17,2014,FF01,,1_DANS_BDFOR
23-23-194-1-175T,23,2014,FF2-64-64,,1_DANS_BDFOR
23-17-124-1-199T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-63-200-1-173T,63,2009,FF1-00-00,,4_HORS_BDFOR
23-23-182-1-179T,23,2014,FF2-52-52,,1_DANS_BDFOR
23-87-170-1-183T,87,2010,FF1G01-01,,1_DANS_BDFOR
23-87-164-1-185T,87,2010,FF32,,1_DANS_BDFOR
23-23-185-1-178T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-17-109-1-204T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-16-146-1-191T,16,2014,FF1-10-10,,1_DANS_BDFOR
23-16-149-1-190T,16,2014,FF1-10-10,,1_DANS_BDFOR
23-17-131-1-196T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-17-119-1-200T,17,2014,FF1G01-01,,1_DANS_BDFOR
23-63-198-1-173T,63,2009,FF31,,4_HORS_BDFOR
23-23-192-1-175T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-183-1-178T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-16-153-1-188T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-23-177-1-180T,23,2014,FF1-00,,4_HORS_BDFOR
23-16-156-1-187T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-23-180-1-179T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-17-123-1-198T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-63-202-1-171T,63,2009,FF31,,1_DANS_BDFOR
23-23-193-1-174T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-178T,23,2014,FF1-09-09,,1_DANS_BDFOR
23-23-190-1-175T,23,2014,FF31,,1_DANS_BDFOR
23-23-178-1-179T,23,2014,FF2G61-61,,1_DANS_BDFOR
23-87-169-1-182T,87,2010,FF02,,1_DANS_BDFOR
23-16-151-1-188T,16,2014,FF2-00-00,,1_DANS_BDFOR
23-16-139-1-192T,16,2014,FF1G01-01,,1_DANS_BDFOR
23-23-191-1-174T,23,2014,FF32,,1_DANS_BDFOR
23-23-185-1-176T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-179-1-178T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-16-155-1-186T,16,2014,FF02,,1_DANS_BDFOR
23-87-167-1-182T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-149-1-188T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-63-198-1-171T,63,2009,FF31,,2_BDFOR_15m
23-17-119-1-198T,17,2014,FF01,,1_DANS_BDFOR
23-23-183-1-176T,23,2014,FF02,,1_DANS_BDFOR
23-17-116-1-199T,17,2014,FF1-00-00,,4_HORS_BDFOR
23-17-128-1-195T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-180-1-177T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-16-141-1-190T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-87-165-1-182T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-162-1-183T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-23-196-1-171T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-193-1-172T,23,2014,FF1-00,,1_DANS_BDFOR
23-87-169-1-180T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-176T,23,2014,FF1-10-10,,1_DANS_BDFOR
23-16-151-1-186T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-16-157-1-184T,16,2014,FF1-10-10,,1_DANS_BDFOR
23-63-200-1-169T,63,2009,FF31,,1_DANS_BDFOR
23-63-197-1-170T,63,2009,FF32,,4_HORS_BDFOR
23-23-182-1-175T,23,2014,FF1-00-00,,2_BDFOR_15m
23-23-194-1-171T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-167-1-180T,87,2010,FF01,,1_DANS_BDFOR
23-17-118-1-197T,17,2014,FF1-00,,4_HORS_BDFOR
23-23-173-1-178T,23,2014,FF02,,1_DANS_BDFOR
23-23-195-1-170T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-23-192-1-171T,23,2014,FF1-00,,4_HORS_BDFOR
23-87-168-1-179T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-177-1-176T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-165-1-180T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-144-1-187T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-23-193-1-170T,23,2014,FF1-09-09,,1_DANS_BDFOR
23-23-184-1-173T,23,2014,FF1-00-00,,2_BDFOR_15m
23-17-120-1-195T,17,2014,FP,,4_HORS_BDFOR
23-23-178-1-175T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-174T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-166-1-179T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-163-1-180T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-172-1-177T,23,2014,FF02,,1_DANS_BDFOR
23-23-175-1-176T,23,2014,FF0,,1_DANS_BDFOR
23-87-160-1-181T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-169-1-178T,87,2010,FF31,,1_DANS_BDFOR
23-79-133-1-190T,79,2007,FF1-00-00,,1_DANS_BDFOR
23-16-142-1-187T,16,2014,FF1-10-10,,1_DANS_BDFOR
23-16-139-1-188T,16,2014,FF1-00-00,,1_DANS_BDFOR
23-23-179-1-174T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-173-1-176T,23,2014,FF2-64-64,,1_DANS_BDFOR
23-17-130-1-191T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-188-1-171T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-87-158-1-181T,87,2010,FF31,,1_DANS_BDFOR
23-87-161-1-180T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-167-1-178T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-16-140-1-187T,16,2014,NEVB1,,3_BDFOR_25m
23-16-155-1-182T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-17-131-1-190T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-180-1-173T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-174-1-175T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-16-153-1-182T,16,2014,FF31,,1_DANS_BDFOR
23-23-177-1-174T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-168-1-177T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-17-129-1-190T,17,2014,FF32,,1_DANS_BDFOR
23-63-199-1-166T,63,2009,FF31,,1_DANS_BDFOR
23-63-196-1-167T,63,2009,FF1-00-00,,1_DANS_BDFOR
23-23-178-1-173T,23,2014,FF1-00-00,,4_HORS_BDFOR
23-23-175-1-174T,23,2014,FF2-64-64,,1_DANS_BDFOR
23-23-181-1-172T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-16-154-1-181T,16,2014,FO1,,4_HORS_BDFOR
23-87-160-1-179T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-172-1-175T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-79-133-1-188T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-23-179-1-172T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-17-127-1-190T,17,2014,FF1G01-01,,1_DANS_BDFOR
23-87-170-1-175T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-164-1-177T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-87-167-1-176T,87,2010,LA4,,1_DANS_BDFOR
23-17-128-1-189T,17,2014,FF01,,1_DANS_BDFOR
23-23-186-1-169T,23,2014,FF1-00-00,,4_HORS_BDFOR
23-63-195-1-166T,63,2009,FF1-00,,1_DANS_BDFOR
23-87-165-1-176T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-180-1-171T,23,2014,FF1-00,,3_BDFOR_25m
23-87-168-1-175T,87,2010,FF1-00-00,,3_BDFOR_25m
23-23-177-1-172T,23,2014,FF0,,1_DANS_BDFOR
23-86-150-1-181T,86,2007,FF1-00,,4_HORS_BDFOR
23-86-141-1-184T,86,2007,FF1-00,,1_DANS_BDFOR
23-63-199-1-164T,63,2009,FF2-64-64,,1_DANS_BDFOR
23-23-178-1-171T,23,2014,FF2G61-61,,1_DANS_BDFOR
23-23-179-1-170T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-17-112-1-193T,17,2014,FF1G01-01,,1_DANS_BDFOR
23-87-161-1-176T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-03-195-1-164T,03,2008,FF1-00-00,,1_DANS_BDFOR
23-79-128-1-187T,79,2007,FF1-00-00,,4_HORS_BDFOR
23-17-116-1-191T,17,2014,FF1G01-01,,4_HORS_BDFOR
23-79-125-1-188T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-23-171-1-172T,23,2014,FF1-10-10,,1_DANS_BDFOR
23-87-168-1-173T,87,2010,FF2-64-64,,1_DANS_BDFOR
23-23-177-1-170T,23,2014,FF1-00-00,,2_BDFOR_15m
23-79-135-1-184T,79,2007,FF1-10-10,,1_DANS_BDFOR
23-87-162-1-175T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-87-156-1-177T,87,2010,FO1,,1_DANS_BDFOR
23-79-132-1-185T,79,2007,FF1-00,,1_DANS_BDFOR
23-79-138-1-183T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-03-193-1-164T,03,2008,FF1G01-01,,1_DANS_BDFOR
23-79-126-1-187T,79,2007,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-168T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-166-1-173T,87,2010,FF1-00,,2_BDFOR_15m
23-23-185-1-166T,23,2014,FF1-00-00,,4_HORS_BDFOR
23-79-124-1-187T,79,2007,FF0,,1_DANS_BDFOR
23-79-121-1-188T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-87-155-1-176T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-192-1-163T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-86-143-1-180T,86,2007,FF1-00-00,,1_DANS_BDFOR
23-79-131-1-184T,79,2007,FF1-00-00,,1_DANS_BDFOR
23-23-183-1-166T,23,2014,FF1-00-00,,2_BDFOR_15m
23-79-122-1-187T,79,2007,FF1-00,,2_BDFOR_15m
23-79-125-1-186T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-03-195-1-162T,03,2008,FF1-00-00,,1_DANS_BDFOR
23-23-171-1-170T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-165-1-172T,87,2010,FF1G01-01,,1_DANS_BDFOR
23-87-162-1-173T,87,2010,FF1-00,,4_HORS_BDFOR
23-23-168-1-171T,23,2014,FF1-10-10,,1_DANS_BDFOR
23-79-132-1-183T,79,2007,FF1-10-10,,4_HORS_BDFOR
23-17-117-1-188T,17,2014,FF1-00-00,,1_DANS_BDFOR
23-23-175-1-168T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-86-151-1-176T,86,2007,FF1G01-01,,1_DANS_BDFOR
23-86-142-1-179T,86,2007,FF1-00-00,,1_DANS_BDFOR
23-79-130-1-183T,79,2007,FF1-00-00,,2_BDFOR_15m
23-03-194-1-161T,03,2008,FF1-00,,4_HORS_BDFOR
23-23-170-1-169T,23,2014,FF1-00,,4_HORS_BDFOR
23-23-167-1-170T,23,2014,FF1-00-00,,2_BDFOR_15m
23-23-176-1-167T,23,2014,FF1-00-00,,2_BDFOR_15m
23-87-155-1-174T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-86-140-1-179T,86,2007,FF1-00-00,,1_DANS_BDFOR
23-79-131-1-182T,79,2007,FF1-10-10,,1_DANS_BDFOR
23-79-122-1-185T,79,2007,FP,,1_DANS_BDFOR
23-23-180-1-165T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-23-183-1-164T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-86-144-1-177T,86,2007,FF1-00-00,,4_HORS_BDFOR
23-03-196-1-159T,03,2008,FF1G01-01,,1_DANS_BDFOR
23-03-190-1-161T,03,2008,FF1-00-00,,3_BDFOR_25m
23-23-175-1-166T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-87-160-1-171T,87,2010,FF1-00,,4_HORS_BDFOR
23-86-148-1-175T,86,2007,FF1-00,,4_HORS_BDFOR
23-79-130-1-181T,79,2007,FF1-00,,4_HORS_BDFOR
23-23-176-1-165T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-23-167-1-168T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-86-155-1-172T,86,2007,FF1G01-01,,1_DANS_BDFOR
23-17-098-1-191T,17,2014,FF2-80-80,,1_DANS_BDFOR
23-87-162-1-169T,87,2010,FF1-00-00,,3_BDFOR_25m
23-86-147-1-174T,86,2007,FF1G01-01,,1_DANS_BDFOR
23-79-126-1-181T,79,2007,FF1-00,,4_HORS_BDFOR
23-79-132-1-179T,79,2007,FF1-00,,4_HORS_BDFOR
23-23-175-1-164T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-87-160-1-169T,87,2010,FF1-00-00,,1_DANS_BDFOR
23-23-181-1-162T,23,2014,FF1-00-00,,1_DANS_BDFOR
23-86-151-1-172T,86,2007,LA4,,4_HORS_BDFOR
23-23-179-1-162T,23,2014,FF1G01-01,,1_DANS_BDFOR
23-79-120-1-182T,79,2007,FP,,2_BDFOR_15m
23-87-164-1-167T,87,2010,FF1-00-00,,4_HORS_BDFOR
23-36-161-1-168T,36,2017,FF1-00-00,,1_DANS_BDFOR
23-86-137-1-176T,86,2007,FF1-00,,2_BDFOR_15m
23-79-128-1-179T,79,2007,FF1G01-01,,1_DANS_BDFOR
23-86-149-1-172T,86,2007,FF1G01-01,,1_DANS_BDFOR
23-86-146-1-173T,86,2007,FF31,,4_HORS_BDFOR
23-66-244-1-285T,66,2015,FF1-00-00,,1_DANS_BDFOR
23-66-248-1-283T,66,2015,FF1G06-06,,1_DANS_BDFOR
23-66-242-1-285T,66,2015,FF1G06-06,,1_DANS_BDFOR
23-66-246-1-283T,66,2015,FF1G06-06,,1_DANS_BDFOR
23-66-244-1-283T,66,2015,FF1G06-06,,1_DANS_BDFOR
23-66-246-1-281T,66,2015,FF1-00,,4_HORS_BDFOR
23-66-242-1-279T,66,2015,FF2-80-80,,4_HORS_BDFOR
23-66-244-1-275T,66,2015,LA6,,4_HORS_BDFOR
23-66-239-1-274T,66,2015,LA4,,1_DANS_BDFOR
23-66-238-1-273T,66,2015,LA4,,1_DANS_BDFOR
23-11-240-1-271T,11,2015,LA4,,1_DANS_BDFOR
23-11-240-1-269T,11,2015,LA4,,1_DANS_BDFOR
23-11-238-1-269T,11,2015,FF1G06-06,,1_DANS_BDFOR
23-11-236-1-269T,11,2015,LA4,,1_DANS_BDFOR
23-11-240-1-265T,11,2015,FF2-57-57,,4_HORS_BDFOR
23-11-235-1-266T,11,2015,FF2-57-57,,1_DANS_BDFOR
23-11-236-1-265T,11,2015,FO2,,1_DANS_BDFOR
23-11-238-1-263T,11,2015,FO2,,1_DANS_BDFOR
23-11-242-1-261T,11,2015,LA4,,1_DANS_BDFOR
23-11-237-1-262T,11,2015,FF2-00-00,,1_DANS_BDFOR
23-11-235-1-262T,11,2015,FF2-81-81,,1_DANS_BDFOR
23-83-306-1-237T,83,2008,FF2-57-57,,1_DANS_BDFOR
23-11-240-1-259T,11,2015,FF2-81-81,,1_DANS_BDFOR
23-83-316-1-233T,83,2008,FO1,,1_DANS_BDFOR
23-83-310-1-235T,83,2008,FF32,,1_DANS_BDFOR
23-83-304-1-237T,83,2008,FF31,FF31-00,4_HORS_BDFOR
23-83-314-1-233T,83,2008,FO1,,1_DANS_BDFOR
23-83-318-1-231T,83,2008,FO1,,1_DANS_BDFOR
23-13-300-1-237T,13,2008,LA4,,1_DANS_BDFOR
23-83-310-1-233T,83,2008,FF32,,1_DANS_BDFOR
23-83-316-1-231T,83,2008,FO1,,1_DANS_BDFOR
23-13-295-1-238T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-13-298-1-237T,13,2008,FO2,,1_DANS_BDFOR
23-83-304-1-235T,83,2008,LA4,,1_DANS_BDFOR
23-34-244-1-255T,34,2015,FF1-00,,4_HORS_BDFOR
23-13-296-1-237T,13,2008,LA4,LA4-49,4_HORS_BDFOR
23-13-302-1-235T,13,2008,FO2,,1_DANS_BDFOR
23-83-308-1-233T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-318-1-229T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-306-1-233T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-13-303-1-234T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-83-310-1-231T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-316-1-229T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-304-1-233T,83,2008,FF2-57-57,,1_DANS_BDFOR
23-13-301-1-234T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-83-314-1-229T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-13-302-1-233T,13,2008,FO1,,1_DANS_BDFOR
23-83-308-1-231T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-318-1-227T,83,2008,FF1-00-00,,1_DANS_BDFOR
23-83-306-1-231T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-312-1-229T,83,2008,FF31,,1_DANS_BDFOR
23-34-234-1-255T,34,2015,FF2-81-81,,1_DANS_BDFOR
23-13-298-1-233T,13,2008,LA4,,1_DANS_BDFOR
23-13-286-1-237T,13,2008,FO2,,1_DANS_BDFOR
23-34-244-1-251T,34,2015,FF2-81-81,,1_DANS_BDFOR
23-34-238-1-253T,34,2015,LA4,,1_DANS_BDFOR
23-83-302-1-231T,83,2008,FF31,,1_DANS_BDFOR
23-83-318-1-225T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-13-275-1-240T,13,2008,LA4,,1_DANS_BDFOR
23-13-294-1-233T,13,2008,LA4,,1_DANS_BDFOR
23-83-306-1-229T,83,2008,FO1,,1_DANS_BDFOR
23-83-312-1-227T,83,2008,FF1G01-01,,1_DANS_BDFOR
23-34-236-1-253T,34,2015,LA4,,1_DANS_BDFOR
23-13-285-1-236T,13,2008,LA4,,1_DANS_BDFOR
23-13-279-1-238T,13,2008,FF1-00-00,,1_DANS_BDFOR
23-83-310-1-227T,83,2008,FF31,,1_DANS_BDFOR
23-13-298-1-231T,13,2008,FF31,,1_DANS_BDFOR
23-13-274-1-239T,13,2008,LA4,,1_DANS_BDFOR
23-83-314-1-225T,83,2008,FF31,,1_DANS_BDFOR
23-13-302-1-229T,83,2008,FF32,,1_DANS_BDFOR
23-34-238-1-251T,34,2015,LA4,,1_DANS_BDFOR
23-13-284-1-235T,13,2008,FO2,,1_DANS_BDFOR
23-13-293-1-232T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-34-232-1-253T,34,2015,FF1-00-00,,1_DANS_BDFOR
23-13-300-1-229T,13,2008,FF32,,1_DANS_BDFOR
23-13-297-1-230T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-13-294-1-231T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-13-279-1-236T,13,2008,LA4,,1_DANS_BDFOR
23-83-316-1-223T,83,2008,FF1G06-06,,1_DANS_BDFOR
23-83-310-1-225T,83,2008,FF2-80-80,,1_DANS_BDFOR
23-34-234-1-251T,34,2015,FF31,,1_DANS_BDFOR
23-13-280-1-235T,13,2008,LA4,,1_DANS_BDFOR
23-13-295-1-230T,13,2008,FF2-57-57,,1_DANS_BDFOR
23-13-274-1-237T,13,2008,LA4,,1_DANS_BDFOR
23-34-244-1-247T,34,2015,FF0,,1_DANS_BDFOR
